subset,index,trajectory_id
mmlu_pro,38,gpt-5-nano_mmlu_pro_task132_1
mmlu_pro,39,gpt-5-nano_mmlu_pro_task133_1
mmlu_pro,40,gpt-5-nano_mmlu_pro_task139_1
mmlu_pro,41,gpt-5-nano_mmlu_pro_task144_1
mmlu_pro,42,gpt-5-nano_mmlu_pro_task148_1
mmlu_pro,43,gpt-5-nano_mmlu_pro_task152_1
mmlu_pro,44,gpt-5-nano_mmlu_pro_task154_1
mmlu_pro,45,gpt-5-nano_mmlu_pro_task15_1
mmlu_pro,46,gpt-5-nano_mmlu_pro_task167_1
mmlu_pro,47,gpt-5-nano_mmlu_pro_task169_1
mmlu_pro,48,gpt-5-nano_mmlu_pro_task177_1
mmlu_pro,49,gpt-5-nano_mmlu_pro_task17_1
mmlu_pro,50,gpt-5-nano_mmlu_pro_task183_1
mmlu_pro,51,gpt-5-nano_mmlu_pro_task186_1
mmlu_pro,52,gpt-5-nano_mmlu_pro_task187_1
mmlu_pro,53,gpt-5-nano_mmlu_pro_task188_1
mmlu_pro,54,gpt-5-nano_mmlu_pro_task18_1
mmlu_pro,55,gpt-5-nano_mmlu_pro_task190_1
mmlu_pro,56,gpt-5-nano_mmlu_pro_task193_1
mmlu_pro,57,gpt-5-nano_mmlu_pro_task194_1
mmlu_pro,58,gpt-5-nano_mmlu_pro_task195_1
mmlu_pro,59,gpt-5-nano_mmlu_pro_task197_1
mmlu_pro,60,gpt-5-nano_mmlu_pro_task199_1
mmlu_pro,61,gpt-5-nano_mmlu_pro_task1_1
mmlu_pro,62,gpt-5-nano_mmlu_pro_task209_1
mmlu_pro,63,gpt-5-nano_mmlu_pro_task210_1
mmlu_pro,64,gpt-5-nano_mmlu_pro_task21_1
mmlu_pro,65,gpt-5-nano_mmlu_pro_task226_1
mmlu_pro,66,gpt-5-nano_mmlu_pro_task237_1
mmlu_pro,67,gpt-5-nano_mmlu_pro_task253_1
mmlu_pro,68,gpt-5-nano_mmlu_pro_task256_1
mmlu_pro,69,gpt-5-nano_mmlu_pro_task25_1
mmlu_pro,70,gpt-5-nano_mmlu_pro_task261_1
mmlu_pro,71,gpt-5-nano_mmlu_pro_task277_1
mmlu_pro,72,gpt-5-nano_mmlu_pro_task282_1
mmlu_pro,73,gpt-5-nano_mmlu_pro_task289_1
mmlu_pro,74,gpt-5-nano_mmlu_pro_task291_1
mmlu_pro,75,gpt-5-nano_mmlu_pro_task294_1
mmlu_pro,76,gpt-5-nano_mmlu_pro_task296_1
mmlu_pro,77,gpt-5-nano_mmlu_pro_task298_1
mmlu_pro,78,gpt-5-nano_mmlu_pro_task299_1
mmlu_pro,79,gpt-5-nano_mmlu_pro_task2_1
mmlu_pro,80,gpt-5-nano_mmlu_pro_task34_1
mmlu_pro,81,gpt-5-nano_mmlu_pro_task53_1
mmlu_pro,82,gpt-5-nano_mmlu_pro_task54_1
mmlu_pro,83,gpt-5-nano_mmlu_pro_task56_1
mmlu_pro,84,gpt-5-nano_mmlu_pro_task5_1
mmlu_pro,85,gpt-5-nano_mmlu_pro_task60_1
mmlu_pro,86,gpt-5-nano_mmlu_pro_task61_1
mmlu_pro,87,gpt-5-nano_mmlu_pro_task69_1
mmlu_pro,88,gpt-5-nano_mmlu_pro_task72_1
mmlu_pro,89,gpt-5-nano_mmlu_pro_task73_1
mmlu_pro,90,gpt-5-nano_mmlu_pro_task7_1
mmlu_pro,91,gpt-5-nano_mmlu_pro_task8_1
mmlu_pro,92,gpt-5-nano_mmlu_pro_task9_1
musique,1,gpt-4o-mini_musique_task0_2
musique,2,gpt-4o-mini_musique_task11_1
musique,3,gpt-4o-mini_musique_task23_3
musique,4,gpt-4o-mini_musique_task30_2
musique,5,gpt-4o-mini_musique_task30_3
musique,6,gpt-4o-mini_musique_task32_1
musique,7,gpt-4o-mini_musique_task34_2
musique,8,gpt-4o-mini_musique_task44_3
musique,9,gpt-4o-mini_musique_task46_2
musique,10,gpt-4o-mini_musique_task48_1
musique,11,gpt-4o-mini_musique_task48_3
musique,12,gpt-4o-mini_musique_task49_2
musique,13,gpt-4o-mini_musique_task49_3
musique,14,gpt-4o-mini_musique_task4_3
musique,15,gpt-4o-mini_musique_task50_1
musique,16,gpt-4o-mini_musique_task6_2
musique,17,gpt-4o-mini_musique_task6_3
musique,18,gpt-4o-mini_musique_task9_2
musique,19,gpt-5-nano_musique_task102_1
musique,20,gpt-5-nano_musique_task108_3
musique,21,gpt-5-nano_musique_task112_1
musique,22,gpt-5-nano_musique_task112_2
musique,23,gpt-5-nano_musique_task112_3
musique,24,gpt-5-nano_musique_task113_1
musique,25,gpt-5-nano_musique_task113_3
musique,26,gpt-5-nano_musique_task116_3
musique,27,gpt-5-nano_musique_task118_2
musique,28,gpt-5-nano_musique_task118_3
musique,29,gpt-5-nano_musique_task119_3
musique,30,gpt-5-nano_musique_task120_3
musique,31,gpt-5-nano_musique_task122_2
musique,32,gpt-5-nano_musique_task122_3
musique,33,gpt-5-nano_musique_task124_1
musique,34,gpt-5-nano_musique_task124_3
musique,35,gpt-5-nano_musique_task127_2
musique,36,gpt-5-nano_musique_task127_3
musique,37,gpt-5-nano_musique_task12_1
musique,38,gpt-5-nano_musique_task12_3
musique,39,gpt-5-nano_musique_task131_2
musique,40,gpt-5-nano_musique_task131_3
musique,41,gpt-5-nano_musique_task134_1
musique,42,gpt-5-nano_musique_task134_2
musique,43,gpt-5-nano_musique_task134_3
musique,44,gpt-5-nano_musique_task145_1
musique,45,gpt-5-nano_musique_task145_2
musique,46,gpt-5-nano_musique_task145_3
musique,47,gpt-5-nano_musique_task147_3
musique,48,gpt-5-nano_musique_task157_1
musique,49,gpt-5-nano_musique_task157_2
musique,50,gpt-5-nano_musique_task15_1
musique,51,gpt-5-nano_musique_task161_3
musique,52,gpt-5-nano_musique_task162_2
musique,53,gpt-5-nano_musique_task162_3
musique,54,gpt-5-nano_musique_task164_1
musique,55,gpt-5-nano_musique_task164_3
musique,56,gpt-5-nano_musique_task167_1
musique,57,gpt-5-nano_musique_task167_2
musique,58,gpt-5-nano_musique_task167_3
musique,59,gpt-5-nano_musique_task169_3
musique,60,gpt-5-nano_musique_task181_1
musique,61,gpt-5-nano_musique_task181_2
musique,62,gpt-5-nano_musique_task181_3
musique,63,gpt-5-nano_musique_task184_3
musique,64,gpt-5-nano_musique_task191_1
musique,65,gpt-5-nano_musique_task191_3
musique,66,gpt-5-nano_musique_task193_1
musique,67,gpt-5-nano_musique_task193_2
musique,68,gpt-5-nano_musique_task193_3
musique,69,gpt-5-nano_musique_task198_1
musique,70,gpt-5-nano_musique_task199_3
musique,71,gpt-5-nano_musique_task19_1
musique,72,gpt-5-nano_musique_task203_2
musique,73,gpt-5-nano_musique_task205_1
musique,74,gpt-5-nano_musique_task205_3
musique,75,gpt-5-nano_musique_task209_1
musique,76,gpt-5-nano_musique_task20_2
musique,77,gpt-5-nano_musique_task212_1
musique,78,gpt-5-nano_musique_task212_2
musique,79,gpt-5-nano_musique_task216_1
musique,80,gpt-5-nano_musique_task21_1
musique,81,gpt-5-nano_musique_task220_2
musique,82,gpt-5-nano_musique_task225_1
musique,83,gpt-5-nano_musique_task225_3
musique,84,gpt-5-nano_musique_task226_3
musique,85,gpt-5-nano_musique_task227_1
musique,86,gpt-5-nano_musique_task227_3
musique,87,gpt-5-nano_musique_task229_1
musique,88,gpt-5-nano_musique_task229_2
musique,89,gpt-5-nano_musique_task22_2
musique,90,gpt-5-nano_musique_task22_3
musique,91,gpt-5-nano_musique_task233_3
musique,92,gpt-5-nano_musique_task237_3
musique,93,gpt-5-nano_musique_task240_1
musique,94,gpt-5-nano_musique_task240_2
musique,95,gpt-5-nano_musique_task240_3
musique,96,gpt-5-nano_musique_task247_1
musique,97,gpt-5-nano_musique_task247_2
musique,98,gpt-5-nano_musique_task248_1
musique,99,gpt-5-nano_musique_task249_2
musique,100,gpt-5-nano_musique_task249_3
musique,101,gpt-5-nano_musique_task255_1
musique,102,gpt-5-nano_musique_task255_2
musique,103,gpt-5-nano_musique_task259_1
musique,104,gpt-5-nano_musique_task260_2
musique,105,gpt-5-nano_musique_task260_3
musique,106,gpt-5-nano_musique_task262_1
musique,107,gpt-5-nano_musique_task267_3
musique,108,gpt-5-nano_musique_task268_2
musique,109,gpt-5-nano_musique_task268_3
musique,110,gpt-5-nano_musique_task280_3
musique,111,gpt-5-nano_musique_task285_2
musique,112,gpt-5-nano_musique_task285_3
musique,113,gpt-5-nano_musique_task286_2
musique,114,gpt-5-nano_musique_task286_3
musique,115,gpt-5-nano_musique_task287_1
musique,116,gpt-5-nano_musique_task287_3
musique,117,gpt-5-nano_musique_task291_1
musique,118,gpt-5-nano_musique_task291_2
musique,119,gpt-5-nano_musique_task291_3
musique,120,gpt-5-nano_musique_task29_3
musique,121,gpt-5-nano_musique_task301_2
musique,122,gpt-5-nano_musique_task306_1
musique,123,gpt-5-nano_musique_task306_3
musique,124,gpt-5-nano_musique_task310_1
musique,125,gpt-5-nano_musique_task310_3
musique,126,gpt-5-nano_musique_task311_1
musique,127,gpt-5-nano_musique_task311_3
musique,128,gpt-5-nano_musique_task312_1
musique,129,gpt-5-nano_musique_task312_3
musique,130,gpt-5-nano_musique_task314_1
musique,131,gpt-5-nano_musique_task314_2
musique,132,gpt-5-nano_musique_task314_3
musique,133,gpt-5-nano_musique_task315_1
musique,134,gpt-5-nano_musique_task319_3
musique,135,gpt-5-nano_musique_task320_1
musique,136,gpt-5-nano_musique_task320_2
musique,137,gpt-5-nano_musique_task320_3
musique,138,gpt-5-nano_musique_task321_2
musique,139,gpt-5-nano_musique_task321_3
musique,140,gpt-5-nano_musique_task32_2
musique,141,gpt-5-nano_musique_task32_3
musique,142,gpt-5-nano_musique_task330_1
musique,143,gpt-5-nano_musique_task330_3
musique,144,gpt-5-nano_musique_task332_2
musique,145,gpt-5-nano_musique_task332_3
musique,146,gpt-5-nano_musique_task337_2
musique,147,gpt-5-nano_musique_task337_3
musique,148,gpt-5-nano_musique_task33_2
musique,149,gpt-5-nano_musique_task33_3
musique,150,gpt-5-nano_musique_task340_3
musique,151,gpt-5-nano_musique_task342_2
musique,152,gpt-5-nano_musique_task343_2
musique,153,gpt-5-nano_musique_task343_3
musique,154,gpt-5-nano_musique_task34_2
musique,155,gpt-5-nano_musique_task34_3
musique,156,gpt-5-nano_musique_task351_2
musique,157,gpt-5-nano_musique_task351_3
musique,158,gpt-5-nano_musique_task355_1
musique,159,gpt-5-nano_musique_task356_1
musique,160,gpt-5-nano_musique_task359_1
musique,161,gpt-5-nano_musique_task359_2
musique,162,gpt-5-nano_musique_task359_3
musique,163,gpt-5-nano_musique_task360_1
musique,164,gpt-5-nano_musique_task360_2
musique,165,gpt-5-nano_musique_task363_1
musique,166,gpt-5-nano_musique_task363_3
musique,167,gpt-5-nano_musique_task364_1
musique,168,gpt-5-nano_musique_task364_2
musique,169,gpt-5-nano_musique_task364_3
musique,170,gpt-5-nano_musique_task365_2
musique,171,gpt-5-nano_musique_task365_3
musique,172,gpt-5-nano_musique_task370_2
musique,173,gpt-5-nano_musique_task370_3
musique,174,gpt-5-nano_musique_task374_1
musique,175,gpt-5-nano_musique_task375_2
musique,176,gpt-5-nano_musique_task375_3
musique,177,gpt-5-nano_musique_task376_1
musique,178,gpt-5-nano_musique_task376_3
musique,179,gpt-5-nano_musique_task379_1
musique,180,gpt-5-nano_musique_task379_2
musique,181,gpt-5-nano_musique_task37_1
musique,182,gpt-5-nano_musique_task37_3
musique,183,gpt-5-nano_musique_task385_1
musique,184,gpt-5-nano_musique_task388_1
musique,185,gpt-5-nano_musique_task388_3
musique,186,gpt-5-nano_musique_task390_1
musique,187,gpt-5-nano_musique_task391_3
musique,188,gpt-5-nano_musique_task393_1
musique,189,gpt-5-nano_musique_task393_2
musique,190,gpt-5-nano_musique_task394_2
musique,191,gpt-5-nano_musique_task394_3
musique,192,gpt-5-nano_musique_task395_2
musique,193,gpt-5-nano_musique_task396_2
musique,194,gpt-5-nano_musique_task397_3
musique,195,gpt-5-nano_musique_task398_2
musique,196,gpt-5-nano_musique_task401_1
musique,197,gpt-5-nano_musique_task405_3
musique,198,gpt-5-nano_musique_task408_1
musique,199,gpt-5-nano_musique_task408_2
musique,200,gpt-5-nano_musique_task408_3
musique,201,gpt-5-nano_musique_task409_1
musique,202,gpt-5-nano_musique_task409_2
musique,203,gpt-5-nano_musique_task409_3
musique,204,gpt-5-nano_musique_task410_1
musique,205,gpt-5-nano_musique_task415_1
musique,206,gpt-5-nano_musique_task41_3
musique,207,gpt-5-nano_musique_task421_3
musique,208,gpt-5-nano_musique_task422_1
musique,209,gpt-5-nano_musique_task422_2
musique,210,gpt-5-nano_musique_task423_3
musique,211,gpt-5-nano_musique_task424_1
musique,212,gpt-5-nano_musique_task424_2
musique,213,gpt-5-nano_musique_task424_3
musique,214,gpt-5-nano_musique_task426_3
musique,215,gpt-5-nano_musique_task427_1
musique,216,gpt-5-nano_musique_task429_1
musique,217,gpt-5-nano_musique_task429_2
musique,218,gpt-5-nano_musique_task429_3
musique,219,gpt-5-nano_musique_task431_1
musique,220,gpt-5-nano_musique_task431_3
musique,221,gpt-5-nano_musique_task435_1
musique,222,gpt-5-nano_musique_task435_2
musique,223,gpt-5-nano_musique_task438_2
musique,224,gpt-5-nano_musique_task439_1
musique,225,gpt-5-nano_musique_task439_2
musique,226,gpt-5-nano_musique_task43_3
musique,227,gpt-5-nano_musique_task442_1
musique,228,gpt-5-nano_musique_task443_2
musique,229,gpt-5-nano_musique_task446_1
musique,230,gpt-5-nano_musique_task449_2
musique,231,gpt-5-nano_musique_task449_3
musique,232,gpt-5-nano_musique_task44_1
musique,233,gpt-5-nano_musique_task450_1
musique,234,gpt-5-nano_musique_task454_1
musique,235,gpt-5-nano_musique_task454_2
musique,236,gpt-5-nano_musique_task454_3
musique,237,gpt-5-nano_musique_task458_3
musique,238,gpt-5-nano_musique_task464_1
musique,239,gpt-5-nano_musique_task464_3
musique,240,gpt-5-nano_musique_task468_1
musique,241,gpt-5-nano_musique_task468_2
musique,242,gpt-5-nano_musique_task46_1
musique,243,gpt-5-nano_musique_task46_2
musique,244,gpt-5-nano_musique_task46_3
musique,245,gpt-5-nano_musique_task473_3
musique,246,gpt-5-nano_musique_task474_2
musique,247,gpt-5-nano_musique_task476_3
musique,248,gpt-5-nano_musique_task479_1
musique,249,gpt-5-nano_musique_task479_2
musique,250,gpt-5-nano_musique_task479_3
musique,251,gpt-5-nano_musique_task481_1
musique,252,gpt-5-nano_musique_task481_2
musique,253,gpt-5-nano_musique_task481_3
musique,254,gpt-5-nano_musique_task485_1
musique,255,gpt-5-nano_musique_task485_2
musique,256,gpt-5-nano_musique_task488_1
musique,257,gpt-5-nano_musique_task488_2
musique,258,gpt-5-nano_musique_task488_3
musique,259,gpt-5-nano_musique_task491_1
musique,260,gpt-5-nano_musique_task491_2
musique,261,gpt-5-nano_musique_task494_2
musique,262,gpt-5-nano_musique_task497_1
musique,263,gpt-5-nano_musique_task497_2
musique,264,gpt-5-nano_musique_task4_1
musique,265,gpt-5-nano_musique_task4_2
musique,266,gpt-5-nano_musique_task50_1
musique,267,gpt-5-nano_musique_task50_2
musique,268,gpt-5-nano_musique_task51_1
musique,269,gpt-5-nano_musique_task51_2
musique,270,gpt-5-nano_musique_task53_3
musique,271,gpt-5-nano_musique_task56_1
musique,272,gpt-5-nano_musique_task56_2
musique,273,gpt-5-nano_musique_task56_3
musique,274,gpt-5-nano_musique_task57_1
musique,275,gpt-5-nano_musique_task57_2
musique,276,gpt-5-nano_musique_task57_3
musique,277,gpt-5-nano_musique_task58_1
musique,278,gpt-5-nano_musique_task58_2
musique,279,gpt-5-nano_musique_task60_1
musique,280,gpt-5-nano_musique_task60_3
musique,281,gpt-5-nano_musique_task61_1
musique,282,gpt-5-nano_musique_task61_2
musique,283,gpt-5-nano_musique_task62_1
musique,284,gpt-5-nano_musique_task62_2
musique,285,gpt-5-nano_musique_task62_3
musique,286,gpt-5-nano_musique_task64_1
musique,287,gpt-5-nano_musique_task64_2
musique,288,gpt-5-nano_musique_task64_3
musique,289,gpt-5-nano_musique_task65_2
musique,290,gpt-5-nano_musique_task67_1
musique,291,gpt-5-nano_musique_task67_2
musique,292,gpt-5-nano_musique_task67_3
musique,293,gpt-5-nano_musique_task6_2
musique,294,gpt-5-nano_musique_task72_1
musique,295,gpt-5-nano_musique_task72_2
musique,296,gpt-5-nano_musique_task78_2
musique,297,gpt-5-nano_musique_task79_2
musique,298,gpt-5-nano_musique_task7_2
musique,299,gpt-5-nano_musique_task7_3
musique,300,gpt-5-nano_musique_task84_1
musique,301,gpt-5-nano_musique_task84_2
musique,302,gpt-5-nano_musique_task84_3
musique,303,gpt-5-nano_musique_task85_1
musique,304,gpt-5-nano_musique_task85_3
musique,305,gpt-5-nano_musique_task86_2
musique,306,gpt-5-nano_musique_task88_1
musique,307,gpt-5-nano_musique_task92_1
musique,308,gpt-5-nano_musique_task92_2
musique,309,gpt-5-nano_musique_task92_3
musique,310,gpt-5-nano_musique_task99_3
musique,311,gpt-5-nano_musique_task9_1
musique,312,gpt-5-nano_musique_task9_2
wikimqa,1,gpt-4o-mini_wikimqa_task11_1
wikimqa,2,gpt-4o-mini_wikimqa_task15_2
wikimqa,3,gpt-4o-mini_wikimqa_task15_3
wikimqa,4,gpt-4o-mini_wikimqa_task16_3
wikimqa,5,gpt-4o-mini_wikimqa_task22_1
wikimqa,6,gpt-4o-mini_wikimqa_task23_2
wikimqa,7,gpt-4o-mini_wikimqa_task23_3
wikimqa,8,gpt-4o-mini_wikimqa_task24_3
wikimqa,9,gpt-4o-mini_wikimqa_task25_1
wikimqa,10,gpt-4o-mini_wikimqa_task25_3
wikimqa,11,gpt-4o-mini_wikimqa_task27_2
wikimqa,12,gpt-4o-mini_wikimqa_task27_3
wikimqa,13,gpt-4o-mini_wikimqa_task28_2
wikimqa,14,gpt-4o-mini_wikimqa_task28_3
wikimqa,15,gpt-4o-mini_wikimqa_task31_1
wikimqa,16,gpt-4o-mini_wikimqa_task31_3
wikimqa,17,gpt-4o-mini_wikimqa_task33_1
wikimqa,18,gpt-4o-mini_wikimqa_task33_3
wikimqa,19,gpt-4o-mini_wikimqa_task37_2
wikimqa,20,gpt-4o-mini_wikimqa_task37_3
wikimqa,21,gpt-4o-mini_wikimqa_task43_1
wikimqa,22,gpt-4o-mini_wikimqa_task43_2
wikimqa,23,gpt-4o-mini_wikimqa_task43_3
wikimqa,24,gpt-4o-mini_wikimqa_task44_1
wikimqa,25,gpt-4o-mini_wikimqa_task44_2
wikimqa,26,gpt-4o-mini_wikimqa_task44_3
wikimqa,27,gpt-4o-mini_wikimqa_task46_1
wikimqa,28,gpt-4o-mini_wikimqa_task47_2
wikimqa,29,gpt-4o-mini_wikimqa_task49_1
wikimqa,30,gpt-4o-mini_wikimqa_task49_2
wikimqa,31,gpt-4o-mini_wikimqa_task5_2
wikimqa,32,gpt-4o-mini_wikimqa_task5_3
wikimqa,33,gpt-4o-mini_wikimqa_task6_2
wikimqa,34,gpt-4o-mini_wikimqa_task7_1
wikimqa,35,gpt-5-nano_wikimqa_task100_1
wikimqa,36,gpt-5-nano_wikimqa_task100_3
wikimqa,37,gpt-5-nano_wikimqa_task101_1
wikimqa,38,gpt-5-nano_wikimqa_task101_2
wikimqa,39,gpt-5-nano_wikimqa_task101_3
wikimqa,40,gpt-5-nano_wikimqa_task102_1
wikimqa,41,gpt-5-nano_wikimqa_task103_2
wikimqa,42,gpt-5-nano_wikimqa_task104_2
wikimqa,43,gpt-5-nano_wikimqa_task104_3
wikimqa,44,gpt-5-nano_wikimqa_task106_1
wikimqa,45,gpt-5-nano_wikimqa_task107_3
wikimqa,46,gpt-5-nano_wikimqa_task108_3
wikimqa,47,gpt-5-nano_wikimqa_task109_1
wikimqa,48,gpt-5-nano_wikimqa_task109_3
wikimqa,49,gpt-5-nano_wikimqa_task10_1
wikimqa,50,gpt-5-nano_wikimqa_task10_3
wikimqa,51,gpt-5-nano_wikimqa_task110_2
wikimqa,52,gpt-5-nano_wikimqa_task110_3
wikimqa,53,gpt-5-nano_wikimqa_task112_2
wikimqa,54,gpt-5-nano_wikimqa_task114_1
wikimqa,55,gpt-5-nano_wikimqa_task114_2
wikimqa,56,gpt-5-nano_wikimqa_task114_3
wikimqa,57,gpt-5-nano_wikimqa_task115_1
wikimqa,58,gpt-5-nano_wikimqa_task115_2
wikimqa,59,gpt-5-nano_wikimqa_task117_1
wikimqa,60,gpt-5-nano_wikimqa_task117_2
wikimqa,61,gpt-5-nano_wikimqa_task117_3
wikimqa,62,gpt-5-nano_wikimqa_task118_2
wikimqa,63,gpt-5-nano_wikimqa_task118_3
wikimqa,64,gpt-5-nano_wikimqa_task119_1
wikimqa,65,gpt-5-nano_wikimqa_task119_3
wikimqa,66,gpt-5-nano_wikimqa_task11_1
wikimqa,67,gpt-5-nano_wikimqa_task11_2
wikimqa,68,gpt-5-nano_wikimqa_task121_3
wikimqa,69,gpt-5-nano_wikimqa_task122_2
wikimqa,70,gpt-5-nano_wikimqa_task122_3
wikimqa,71,gpt-5-nano_wikimqa_task123_1
wikimqa,72,gpt-5-nano_wikimqa_task123_2
wikimqa,73,gpt-5-nano_wikimqa_task123_3
wikimqa,74,gpt-5-nano_wikimqa_task124_1
wikimqa,75,gpt-5-nano_wikimqa_task124_3
wikimqa,76,gpt-5-nano_wikimqa_task125_1
wikimqa,77,gpt-5-nano_wikimqa_task125_2
wikimqa,78,gpt-5-nano_wikimqa_task125_3
wikimqa,79,gpt-5-nano_wikimqa_task126_1
wikimqa,80,gpt-5-nano_wikimqa_task126_2
wikimqa,81,gpt-5-nano_wikimqa_task126_3
wikimqa,82,gpt-5-nano_wikimqa_task127_1
wikimqa,83,gpt-5-nano_wikimqa_task127_3
wikimqa,84,gpt-5-nano_wikimqa_task128_1
wikimqa,85,gpt-5-nano_wikimqa_task128_3
wikimqa,86,gpt-5-nano_wikimqa_task129_1
wikimqa,87,gpt-5-nano_wikimqa_task12_1
wikimqa,88,gpt-5-nano_wikimqa_task12_3
wikimqa,89,gpt-5-nano_wikimqa_task130_2
wikimqa,90,gpt-5-nano_wikimqa_task131_1
wikimqa,91,gpt-5-nano_wikimqa_task131_2
wikimqa,92,gpt-5-nano_wikimqa_task132_2
wikimqa,93,gpt-5-nano_wikimqa_task132_3
wikimqa,94,gpt-5-nano_wikimqa_task134_2
wikimqa,95,gpt-5-nano_wikimqa_task134_3
wikimqa,96,gpt-5-nano_wikimqa_task135_2
wikimqa,97,gpt-5-nano_wikimqa_task136_2
wikimqa,98,gpt-5-nano_wikimqa_task138_2
wikimqa,99,gpt-5-nano_wikimqa_task138_3
wikimqa,100,gpt-5-nano_wikimqa_task139_1
wikimqa,101,gpt-5-nano_wikimqa_task139_3
wikimqa,102,gpt-5-nano_wikimqa_task13_1
wikimqa,103,gpt-5-nano_wikimqa_task13_2
wikimqa,104,gpt-5-nano_wikimqa_task13_3
wikimqa,105,gpt-5-nano_wikimqa_task142_1
wikimqa,106,gpt-5-nano_wikimqa_task142_2
wikimqa,107,gpt-5-nano_wikimqa_task142_3
wikimqa,108,gpt-5-nano_wikimqa_task143_1
wikimqa,109,gpt-5-nano_wikimqa_task143_2
wikimqa,110,gpt-5-nano_wikimqa_task143_3
wikimqa,111,gpt-5-nano_wikimqa_task145_1
wikimqa,112,gpt-5-nano_wikimqa_task145_2
wikimqa,113,gpt-5-nano_wikimqa_task145_3
wikimqa,114,gpt-5-nano_wikimqa_task146_2
wikimqa,115,gpt-5-nano_wikimqa_task146_3
wikimqa,116,gpt-5-nano_wikimqa_task147_2
wikimqa,117,gpt-5-nano_wikimqa_task148_1
wikimqa,118,gpt-5-nano_wikimqa_task148_3
wikimqa,119,gpt-5-nano_wikimqa_task149_2
wikimqa,120,gpt-5-nano_wikimqa_task149_3
wikimqa,121,gpt-5-nano_wikimqa_task150_1
wikimqa,122,gpt-5-nano_wikimqa_task150_3
wikimqa,123,gpt-5-nano_wikimqa_task151_1
wikimqa,124,gpt-5-nano_wikimqa_task151_2
wikimqa,125,gpt-5-nano_wikimqa_task152_2
wikimqa,126,gpt-5-nano_wikimqa_task153_2
wikimqa,127,gpt-5-nano_wikimqa_task154_1
wikimqa,128,gpt-5-nano_wikimqa_task154_2
wikimqa,129,gpt-5-nano_wikimqa_task155_1
wikimqa,130,gpt-5-nano_wikimqa_task155_2
wikimqa,131,gpt-5-nano_wikimqa_task156_1
wikimqa,132,gpt-5-nano_wikimqa_task157_2
wikimqa,133,gpt-5-nano_wikimqa_task157_3
wikimqa,134,gpt-5-nano_wikimqa_task158_1
wikimqa,135,gpt-5-nano_wikimqa_task159_3
wikimqa,136,gpt-5-nano_wikimqa_task15_1
wikimqa,137,gpt-5-nano_wikimqa_task15_3
wikimqa,138,gpt-5-nano_wikimqa_task160_3
wikimqa,139,gpt-5-nano_wikimqa_task161_2
wikimqa,140,gpt-5-nano_wikimqa_task163_3
wikimqa,141,gpt-5-nano_wikimqa_task164_1
wikimqa,142,gpt-5-nano_wikimqa_task164_3
wikimqa,143,gpt-5-nano_wikimqa_task165_1
wikimqa,144,gpt-5-nano_wikimqa_task165_3
wikimqa,145,gpt-5-nano_wikimqa_task166_1
wikimqa,146,gpt-5-nano_wikimqa_task166_2
wikimqa,147,gpt-5-nano_wikimqa_task167_1
wikimqa,148,gpt-5-nano_wikimqa_task167_2
wikimqa,149,gpt-5-nano_wikimqa_task169_1
wikimqa,150,gpt-5-nano_wikimqa_task16_1
wikimqa,151,gpt-5-nano_wikimqa_task16_2
wikimqa,152,gpt-5-nano_wikimqa_task170_1
wikimqa,153,gpt-5-nano_wikimqa_task170_3
wikimqa,154,gpt-5-nano_wikimqa_task174_2
wikimqa,155,gpt-5-nano_wikimqa_task174_3
wikimqa,156,gpt-5-nano_wikimqa_task175_1
wikimqa,157,gpt-5-nano_wikimqa_task175_2
wikimqa,158,gpt-5-nano_wikimqa_task175_3
wikimqa,159,gpt-5-nano_wikimqa_task176_1
wikimqa,160,gpt-5-nano_wikimqa_task176_2
wikimqa,161,gpt-5-nano_wikimqa_task176_3
wikimqa,162,gpt-5-nano_wikimqa_task178_1
wikimqa,163,gpt-5-nano_wikimqa_task178_3
wikimqa,164,gpt-5-nano_wikimqa_task179_1
wikimqa,165,gpt-5-nano_wikimqa_task17_1
wikimqa,166,gpt-5-nano_wikimqa_task17_3
wikimqa,167,gpt-5-nano_wikimqa_task180_1
wikimqa,168,gpt-5-nano_wikimqa_task180_2
wikimqa,169,gpt-5-nano_wikimqa_task180_3
wikimqa,170,gpt-5-nano_wikimqa_task182_2
wikimqa,171,gpt-5-nano_wikimqa_task183_3
wikimqa,172,gpt-5-nano_wikimqa_task184_3
wikimqa,173,gpt-5-nano_wikimqa_task185_1
wikimqa,174,gpt-5-nano_wikimqa_task185_3
wikimqa,175,gpt-5-nano_wikimqa_task187_1
wikimqa,176,gpt-5-nano_wikimqa_task187_2
wikimqa,177,gpt-5-nano_wikimqa_task187_3
wikimqa,178,gpt-5-nano_wikimqa_task188_3
wikimqa,179,gpt-5-nano_wikimqa_task190_1
wikimqa,180,gpt-5-nano_wikimqa_task190_2
wikimqa,181,gpt-5-nano_wikimqa_task191_1
wikimqa,182,gpt-5-nano_wikimqa_task192_3
wikimqa,183,gpt-5-nano_wikimqa_task194_1
wikimqa,184,gpt-5-nano_wikimqa_task194_2
wikimqa,185,gpt-5-nano_wikimqa_task195_3
wikimqa,186,gpt-5-nano_wikimqa_task196_2
wikimqa,187,gpt-5-nano_wikimqa_task196_3
wikimqa,188,gpt-5-nano_wikimqa_task198_2
wikimqa,189,gpt-5-nano_wikimqa_task199_1
