dataset	model	subset	triple	seed	traj_idx	step_idx	n_steps	is_mistake	score
correct-error	qwen3.5-9b	arc	11,12,13	13	2	0	2	False	68.20362854003906
correct-error	qwen3.5-9b	arc	11,12,13	13	2	1	2	True	18.566143035888672
correct-error	qwen3.5-9b	arc	11,12,13	13	174	0	2	False	60.09683609008789
correct-error	qwen3.5-9b	arc	11,12,13	13	174	1	2	True	12.6820707321167
correct-error	qwen3.5-9b	arc	11,12,13	13	244	0	2	False	59.88393783569336
correct-error	qwen3.5-9b	arc	11,12,13	13	244	1	2	True	7.441830635070801
correct-error	qwen3.5-9b	arc	11,12,13	13	210	0	3	False	95.11735534667969
correct-error	qwen3.5-9b	arc	11,12,13	13	210	1	3	True	29.57387924194336
correct-error	qwen3.5-9b	arc	11,12,13	13	210	2	3	False	20.715747833251953
correct-error	qwen3.5-9b	arc	11,12,13	13	121	0	2	False	93.15184020996094
correct-error	qwen3.5-9b	arc	11,12,13	13	121	1	2	True	27.412471771240234
correct-error	qwen3.5-9b	arc	11,12,13	13	20	0	6	True	84.47904968261719
correct-error	qwen3.5-9b	arc	11,12,13	13	20	1	6	False	12.556758880615234
correct-error	qwen3.5-9b	arc	11,12,13	13	20	2	6	False	30.538984298706055
correct-error	qwen3.5-9b	arc	11,12,13	13	20	3	6	False	4.213928699493408
correct-error	qwen3.5-9b	arc	11,12,13	13	20	4	6	False	53.23138427734375
correct-error	qwen3.5-9b	arc	11,12,13	13	20	5	6	False	16.213375091552734
correct-error	qwen3.5-9b	arc	11,12,13	13	177	0	2	False	74.9977035522461
correct-error	qwen3.5-9b	arc	11,12,13	13	177	1	2	True	22.941558837890625
correct-error	qwen3.5-9b	arc	11,12,13	13	249	0	2	False	79.38095092773438
correct-error	qwen3.5-9b	arc	11,12,13	13	249	1	2	True	26.081968307495117
correct-error	qwen3.5-9b	arc	11,12,13	13	69	0	2	False	80.67524719238281
correct-error	qwen3.5-9b	arc	11,12,13	13	69	1	2	True	22.437658309936523
correct-error	qwen3.5-9b	arc	11,12,13	13	78	0	2	False	95.9316635131836
correct-error	qwen3.5-9b	arc	11,12,13	13	78	1	2	True	33.444759368896484
correct-error	qwen3.5-9b	arc	11,12,13	13	105	0	2	False	79.5061264038086
correct-error	qwen3.5-9b	arc	11,12,13	13	105	1	2	True	21.252849578857422
correct-error	qwen3.5-9b	arc	11,12,13	13	32	0	2	False	91.2606430053711
correct-error	qwen3.5-9b	arc	11,12,13	13	32	1	2	True	27.056312561035156
correct-error	qwen3.5-9b	arc	11,12,13	13	80	0	2	False	83.51176452636719
correct-error	qwen3.5-9b	arc	11,12,13	13	80	1	2	True	25.122968673706055
correct-error	qwen3.5-9b	arc	11,12,13	13	33	0	2	False	86.35450744628906
correct-error	qwen3.5-9b	arc	11,12,13	13	33	1	2	True	33.442195892333984
correct-error	qwen3.5-9b	arc	11,12,13	13	259	0	6	False	84.51883697509766
correct-error	qwen3.5-9b	arc	11,12,13	13	259	1	6	False	12.462997436523438
correct-error	qwen3.5-9b	arc	11,12,13	13	259	2	6	False	25.488140106201172
correct-error	qwen3.5-9b	arc	11,12,13	13	259	3	6	False	9.878522872924805
correct-error	qwen3.5-9b	arc	11,12,13	13	259	4	6	False	37.03498840332031
correct-error	qwen3.5-9b	arc	11,12,13	13	259	5	6	True	22.400836944580078
correct-error	qwen3.5-9b	arc	11,12,13	13	258	0	2	False	69.95386505126953
correct-error	qwen3.5-9b	arc	11,12,13	13	258	1	2	True	28.946880340576172
correct-error	qwen3.5-9b	arc	11,12,13	13	24	0	2	False	76.9561767578125
correct-error	qwen3.5-9b	arc	11,12,13	13	24	1	2	True	21.23337173461914
correct-error	qwen3.5-9b	arc	11,12,13	13	166	0	2	False	57.311519622802734
correct-error	qwen3.5-9b	arc	11,12,13	13	166	1	2	True	20.324527740478516
correct-error	qwen3.5-9b	arc	11,12,13	13	190	0	2	False	50.326026916503906
correct-error	qwen3.5-9b	arc	11,12,13	13	190	1	2	True	16.144695281982422
correct-error	qwen3.5-9b	arc	11,12,13	13	113	0	2	False	81.33206176757812
correct-error	qwen3.5-9b	arc	11,12,13	13	113	1	2	True	22.162860870361328
correct-error	qwen3.5-9b	arc	11,12,13	13	217	0	2	False	95.6212158203125
correct-error	qwen3.5-9b	arc	11,12,13	13	217	1	2	True	9.347078323364258
correct-error	qwen3.5-9b	arc	11,12,13	13	140	0	2	False	88.24246215820312
correct-error	qwen3.5-9b	arc	11,12,13	13	140	1	2	True	16.210203170776367
correct-error	qwen3.5-9b	arc	11,12,13	13	209	0	2	False	77.12809753417969
correct-error	qwen3.5-9b	arc	11,12,13	13	209	1	2	True	25.025768280029297
correct-error	qwen3.5-9b	arc	11,12,13	13	153	0	12	False	84.2405014038086
correct-error	qwen3.5-9b	arc	11,12,13	13	153	1	12	False	13.49798583984375
correct-error	qwen3.5-9b	arc	11,12,13	13	153	2	12	False	25.635295867919922
correct-error	qwen3.5-9b	arc	11,12,13	13	153	3	12	False	21.409807205200195
correct-error	qwen3.5-9b	arc	11,12,13	13	153	4	12	False	44.19718551635742
correct-error	qwen3.5-9b	arc	11,12,13	13	153	5	12	False	24.597705841064453
correct-error	qwen3.5-9b	arc	11,12,13	13	153	6	12	False	69.95649719238281
correct-error	qwen3.5-9b	arc	11,12,13	13	153	7	12	False	30.007869720458984
correct-error	qwen3.5-9b	arc	11,12,13	13	153	8	12	False	81.18382263183594
correct-error	qwen3.5-9b	arc	11,12,13	13	153	9	12	False	34.51971435546875
correct-error	qwen3.5-9b	arc	11,12,13	13	153	10	12	False	36.16378402709961
correct-error	qwen3.5-9b	arc	11,12,13	13	153	11	12	True	23.762252807617188
correct-error	qwen3.5-9b	arc	11,12,13	13	165	0	22	False	73.40350341796875
correct-error	qwen3.5-9b	arc	11,12,13	13	165	1	22	False	14.803537368774414
correct-error	qwen3.5-9b	arc	11,12,13	13	165	2	22	False	17.917631149291992
correct-error	qwen3.5-9b	arc	11,12,13	13	165	3	22	False	22.272871017456055
correct-error	qwen3.5-9b	arc	11,12,13	13	165	4	22	False	35.331260681152344
correct-error	qwen3.5-9b	arc	11,12,13	13	165	5	22	False	22.939620971679688
correct-error	qwen3.5-9b	arc	11,12,13	13	165	6	22	False	11.16719913482666
correct-error	qwen3.5-9b	arc	11,12,13	13	165	7	22	False	23.93848991394043
correct-error	qwen3.5-9b	arc	11,12,13	13	165	8	22	False	25.79132843017578
correct-error	qwen3.5-9b	arc	11,12,13	13	165	9	22	False	10.975358009338379
correct-error	qwen3.5-9b	arc	11,12,13	13	165	10	22	False	12.254520416259766
correct-error	qwen3.5-9b	arc	11,12,13	13	165	11	22	True	10.957311630249023
correct-error	qwen3.5-9b	arc	11,12,13	13	165	12	22	False	18.573352813720703
correct-error	qwen3.5-9b	arc	11,12,13	13	165	13	22	False	72.24314880371094
correct-error	qwen3.5-9b	arc	11,12,13	13	165	14	22	False	29.423341751098633
correct-error	qwen3.5-9b	arc	11,12,13	13	165	15	22	False	67.29276275634766
correct-error	qwen3.5-9b	arc	11,12,13	13	165	16	22	False	19.37506675720215
correct-error	qwen3.5-9b	arc	11,12,13	13	165	17	22	False	61.55531311035156
correct-error	qwen3.5-9b	arc	11,12,13	13	165	18	22	False	35.191314697265625
correct-error	qwen3.5-9b	arc	11,12,13	13	165	19	22	False	62.37126159667969
correct-error	qwen3.5-9b	arc	11,12,13	13	165	20	22	False	27.24677276611328
correct-error	qwen3.5-9b	arc	11,12,13	13	165	21	22	False	80.5241928100586
correct-error	qwen3.5-9b	arc	11,12,13	13	294	0	2	False	63.13777542114258
correct-error	qwen3.5-9b	arc	11,12,13	13	294	1	2	True	19.010225296020508
correct-error	qwen3.5-9b	arc	11,12,13	13	18	0	2	False	95.38391876220703
correct-error	qwen3.5-9b	arc	11,12,13	13	18	1	2	True	26.006603240966797
correct-error	qwen3.5-9b	arc	11,12,13	13	256	0	2	False	83.67707061767578
correct-error	qwen3.5-9b	arc	11,12,13	13	256	1	2	True	18.88972282409668
correct-error	qwen3.5-9b	arc	11,12,13	13	284	0	2	False	64.52222442626953
correct-error	qwen3.5-9b	arc	11,12,13	13	284	1	2	True	20.19314193725586
correct-error	qwen3.5-9b	arc	11,12,13	13	29	0	2	False	79.58454132080078
correct-error	qwen3.5-9b	arc	11,12,13	13	29	1	2	True	21.913131713867188
correct-error	qwen3.5-9b	arc	11,12,13	13	143	0	2	False	92.80619812011719
correct-error	qwen3.5-9b	arc	11,12,13	13	143	1	2	True	23.590438842773438
correct-error	qwen3.5-9b	arc	11,12,13	13	176	0	2	False	86.27677917480469
correct-error	qwen3.5-9b	arc	11,12,13	13	176	1	2	True	16.564916610717773
correct-error	qwen3.5-9b	arc	11,12,13	13	43	0	22	False	84.2405014038086
correct-error	qwen3.5-9b	arc	11,12,13	13	43	1	22	False	13.49798583984375
correct-error	qwen3.5-9b	arc	11,12,13	13	43	2	22	False	25.635295867919922
correct-error	qwen3.5-9b	arc	11,12,13	13	43	3	22	False	21.409807205200195
correct-error	qwen3.5-9b	arc	11,12,13	13	43	4	22	False	44.19718551635742
correct-error	qwen3.5-9b	arc	11,12,13	13	43	5	22	True	19.853471755981445
correct-error	qwen3.5-9b	arc	11,12,13	13	43	6	22	False	22.962003707885742
correct-error	qwen3.5-9b	arc	11,12,13	13	43	7	22	False	47.799652099609375
correct-error	qwen3.5-9b	arc	11,12,13	13	43	8	22	False	20.49553680419922
correct-error	qwen3.5-9b	arc	11,12,13	13	43	9	22	False	41.842010498046875
correct-error	qwen3.5-9b	arc	11,12,13	13	43	10	22	False	26.292804718017578
correct-error	qwen3.5-9b	arc	11,12,13	13	43	11	22	False	55.68705749511719
correct-error	qwen3.5-9b	arc	11,12,13	13	43	12	22	False	24.805683135986328
correct-error	qwen3.5-9b	arc	11,12,13	13	43	13	22	False	46.328189849853516
correct-error	qwen3.5-9b	arc	11,12,13	13	43	14	22	False	28.061790466308594
correct-error	qwen3.5-9b	arc	11,12,13	13	43	15	22	False	43.28032684326172
correct-error	qwen3.5-9b	arc	11,12,13	13	43	16	22	False	25.98084259033203
correct-error	qwen3.5-9b	arc	11,12,13	13	43	17	22	False	54.1307487487793
correct-error	qwen3.5-9b	arc	11,12,13	13	43	18	22	False	27.350574493408203
correct-error	qwen3.5-9b	arc	11,12,13	13	43	19	22	False	37.79985809326172
correct-error	qwen3.5-9b	arc	11,12,13	13	43	20	22	False	26.767986297607422
correct-error	qwen3.5-9b	arc	11,12,13	13	43	21	22	False	46.85121536254883
correct-error	qwen3.5-9b	arc	11,12,13	13	246	0	21	False	82.30709838867188
correct-error	qwen3.5-9b	arc	11,12,13	13	246	1	21	False	13.29563045501709
correct-error	qwen3.5-9b	arc	11,12,13	13	246	2	21	False	31.470861434936523
correct-error	qwen3.5-9b	arc	11,12,13	13	246	3	21	False	14.121105194091797
correct-error	qwen3.5-9b	arc	11,12,13	13	246	4	21	True	44.511009216308594
correct-error	qwen3.5-9b	arc	11,12,13	13	246	5	21	False	21.283084869384766
correct-error	qwen3.5-9b	arc	11,12,13	13	246	6	21	False	60.15510559082031
correct-error	qwen3.5-9b	arc	11,12,13	13	246	7	21	False	24.758682250976562
correct-error	qwen3.5-9b	arc	11,12,13	13	246	8	21	False	46.19322204589844
correct-error	qwen3.5-9b	arc	11,12,13	13	246	9	21	False	21.006895065307617
correct-error	qwen3.5-9b	arc	11,12,13	13	246	10	21	False	57.54170227050781
correct-error	qwen3.5-9b	arc	11,12,13	13	246	11	21	False	25.460735321044922
correct-error	qwen3.5-9b	arc	11,12,13	13	246	12	21	False	31.414934158325195
correct-error	qwen3.5-9b	arc	11,12,13	13	246	13	21	False	31.026222229003906
correct-error	qwen3.5-9b	arc	11,12,13	13	246	14	21	False	80.45451354980469
correct-error	qwen3.5-9b	arc	11,12,13	13	246	15	21	False	37.57740020751953
correct-error	qwen3.5-9b	arc	11,12,13	13	246	16	21	False	81.10360717773438
correct-error	qwen3.5-9b	arc	11,12,13	13	246	17	21	False	37.90325164794922
correct-error	qwen3.5-9b	arc	11,12,13	13	246	18	21	False	83.91204833984375
correct-error	qwen3.5-9b	arc	11,12,13	13	246	19	21	False	35.16163635253906
correct-error	qwen3.5-9b	arc	11,12,13	13	246	20	21	False	76.86932373046875
correct-error	qwen3.5-9b	arc	11,12,13	13	287	0	2	False	67.64497375488281
correct-error	qwen3.5-9b	arc	11,12,13	13	287	1	2	True	16.71275520324707
correct-error	qwen3.5-9b	arc	11,12,13	13	47	0	2	False	76.62144470214844
correct-error	qwen3.5-9b	arc	11,12,13	13	47	1	2	True	24.87572479248047
correct-error	qwen3.5-9b	arc	11,12,13	13	88	0	21	False	66.36388397216797
correct-error	qwen3.5-9b	arc	11,12,13	13	88	1	21	False	18.99692153930664
correct-error	qwen3.5-9b	arc	11,12,13	13	88	2	21	False	12.487678527832031
correct-error	qwen3.5-9b	arc	11,12,13	13	88	3	21	False	22.30209732055664
correct-error	qwen3.5-9b	arc	11,12,13	13	88	4	21	True	16.983694076538086
correct-error	qwen3.5-9b	arc	11,12,13	13	88	5	21	False	16.53384780883789
correct-error	qwen3.5-9b	arc	11,12,13	13	88	6	21	False	42.34809494018555
correct-error	qwen3.5-9b	arc	11,12,13	13	88	7	21	False	22.209012985229492
correct-error	qwen3.5-9b	arc	11,12,13	13	88	8	21	False	93.56483459472656
correct-error	qwen3.5-9b	arc	11,12,13	13	88	9	21	False	24.017940521240234
correct-error	qwen3.5-9b	arc	11,12,13	13	88	10	21	False	93.66346740722656
correct-error	qwen3.5-9b	arc	11,12,13	13	88	11	21	False	26.792055130004883
correct-error	qwen3.5-9b	arc	11,12,13	13	88	12	21	False	94.05014038085938
correct-error	qwen3.5-9b	arc	11,12,13	13	88	13	21	False	26.479385375976562
correct-error	qwen3.5-9b	arc	11,12,13	13	88	14	21	False	88.03276062011719
correct-error	qwen3.5-9b	arc	11,12,13	13	88	15	21	False	21.026288986206055
correct-error	qwen3.5-9b	arc	11,12,13	13	88	16	21	False	86.70863342285156
correct-error	qwen3.5-9b	arc	11,12,13	13	88	17	21	False	24.255294799804688
correct-error	qwen3.5-9b	arc	11,12,13	13	88	18	21	False	87.77220153808594
correct-error	qwen3.5-9b	arc	11,12,13	13	88	19	21	False	23.49628448486328
correct-error	qwen3.5-9b	arc	11,12,13	13	88	20	21	False	97.43791198730469
correct-error	qwen3.5-9b	arc	11,12,13	13	146	0	2	False	90.40948486328125
correct-error	qwen3.5-9b	arc	11,12,13	13	146	1	2	True	34.191097259521484
correct-error	qwen3.5-9b	arc	11,12,13	13	276	0	12	False	59.3335075378418
correct-error	qwen3.5-9b	arc	11,12,13	13	276	1	12	False	13.277827262878418
correct-error	qwen3.5-9b	arc	11,12,13	13	276	2	12	False	30.489530563354492
correct-error	qwen3.5-9b	arc	11,12,13	13	276	3	12	False	16.94408416748047
correct-error	qwen3.5-9b	arc	11,12,13	13	276	4	12	False	46.38698196411133
correct-error	qwen3.5-9b	arc	11,12,13	13	276	5	12	False	26.013132095336914
correct-error	qwen3.5-9b	arc	11,12,13	13	276	6	12	False	35.00532531738281
correct-error	qwen3.5-9b	arc	11,12,13	13	276	7	12	False	27.416061401367188
correct-error	qwen3.5-9b	arc	11,12,13	13	276	8	12	False	41.477603912353516
correct-error	qwen3.5-9b	arc	11,12,13	13	276	9	12	False	26.063705444335938
correct-error	qwen3.5-9b	arc	11,12,13	13	276	10	12	False	34.67198944091797
correct-error	qwen3.5-9b	arc	11,12,13	13	276	11	12	True	24.287822723388672
correct-error	qwen3.5-9b	arc	11,12,13	13	150	0	2	False	53.59196472167969
correct-error	qwen3.5-9b	arc	11,12,13	13	150	1	2	True	20.026960372924805
correct-error	qwen3.5-9b	arc	11,12,13	13	263	0	2	False	65.5169677734375
correct-error	qwen3.5-9b	arc	11,12,13	13	263	1	2	True	14.178898811340332
correct-error	qwen3.5-9b	arc	11,12,13	13	10	0	2	False	90.31729125976562
correct-error	qwen3.5-9b	arc	11,12,13	13	10	1	2	True	25.33616828918457
correct-error	qwen3.5-9b	arc	11,12,13	13	152	0	2	False	99.59004974365234
correct-error	qwen3.5-9b	arc	11,12,13	13	152	1	2	True	9.653037071228027
correct-error	qwen3.5-9b	arc	11,12,13	13	245	0	2	False	95.31897735595703
correct-error	qwen3.5-9b	arc	11,12,13	13	245	1	2	True	29.506202697753906
correct-error	qwen3.5-9b	arc	11,12,13	13	303	0	2	False	74.4073486328125
correct-error	qwen3.5-9b	arc	11,12,13	13	303	1	2	True	13.844045639038086
correct-error	qwen3.5-9b	arc	11,12,13	13	11	0	4	True	84.6042709350586
correct-error	qwen3.5-9b	arc	11,12,13	13	11	1	4	False	19.582317352294922
correct-error	qwen3.5-9b	arc	11,12,13	13	11	2	4	False	25.420425415039062
correct-error	qwen3.5-9b	arc	11,12,13	13	11	3	4	False	13.445100784301758
correct-error	qwen3.5-9b	arc	11,12,13	13	159	0	22	False	92.02186584472656
correct-error	qwen3.5-9b	arc	11,12,13	13	159	1	22	False	10.866572380065918
correct-error	qwen3.5-9b	arc	11,12,13	13	159	2	22	False	18.57181739807129
correct-error	qwen3.5-9b	arc	11,12,13	13	159	3	22	False	19.351770401000977
correct-error	qwen3.5-9b	arc	11,12,13	13	159	4	22	False	45.72378158569336
correct-error	qwen3.5-9b	arc	11,12,13	13	159	5	22	True	28.85336685180664
correct-error	qwen3.5-9b	arc	11,12,13	13	159	6	22	False	33.90155792236328
correct-error	qwen3.5-9b	arc	11,12,13	13	159	7	22	False	82.37857055664062
correct-error	qwen3.5-9b	arc	11,12,13	13	159	8	22	False	38.4821891784668
correct-error	qwen3.5-9b	arc	11,12,13	13	159	9	22	False	65.98944854736328
correct-error	qwen3.5-9b	arc	11,12,13	13	159	10	22	False	33.78261947631836
correct-error	qwen3.5-9b	arc	11,12,13	13	159	11	22	False	87.6824722290039
correct-error	qwen3.5-9b	arc	11,12,13	13	159	12	22	False	39.18812561035156
correct-error	qwen3.5-9b	arc	11,12,13	13	159	13	22	False	94.5802001953125
correct-error	qwen3.5-9b	arc	11,12,13	13	159	14	22	False	35.68267059326172
correct-error	qwen3.5-9b	arc	11,12,13	13	159	15	22	False	73.80599975585938
correct-error	qwen3.5-9b	arc	11,12,13	13	159	16	22	False	17.33089828491211
correct-error	qwen3.5-9b	arc	11,12,13	13	159	17	22	False	45.639400482177734
correct-error	qwen3.5-9b	arc	11,12,13	13	159	18	22	False	35.52942657470703
correct-error	qwen3.5-9b	arc	11,12,13	13	159	19	22	False	49.9475212097168
correct-error	qwen3.5-9b	arc	11,12,13	13	159	20	22	False	29.10357666015625
correct-error	qwen3.5-9b	arc	11,12,13	13	159	21	22	False	68.68118286132812
correct-error	qwen3.5-9b	arc	11,12,13	13	55	0	2	False	60.37587356567383
correct-error	qwen3.5-9b	arc	11,12,13	13	55	1	2	True	14.746803283691406
correct-error	qwen3.5-9b	arc	11,12,13	13	229	0	2	False	101.51570129394531
correct-error	qwen3.5-9b	arc	11,12,13	13	229	1	2	True	23.242015838623047
correct-error	qwen3.5-9b	arc	11,12,13	13	186	0	2	False	64.32498931884766
correct-error	qwen3.5-9b	arc	11,12,13	13	186	1	2	True	24.60711097717285
correct-error	qwen3.5-9b	arc	11,12,13	13	248	0	2	False	83.861328125
correct-error	qwen3.5-9b	arc	11,12,13	13	248	1	2	True	17.705291748046875
correct-error	qwen3.5-9b	arc	11,12,13	13	155	0	2	False	31.708206176757812
correct-error	qwen3.5-9b	arc	11,12,13	13	155	1	2	True	10.238128662109375
correct-error	qwen3.5-9b	arc	11,12,13	13	213	0	22	False	61.50708770751953
correct-error	qwen3.5-9b	arc	11,12,13	13	213	1	22	False	12.93086051940918
correct-error	qwen3.5-9b	arc	11,12,13	13	213	2	22	False	26.528873443603516
correct-error	qwen3.5-9b	arc	11,12,13	13	213	3	22	False	22.70933723449707
correct-error	qwen3.5-9b	arc	11,12,13	13	213	4	22	False	62.02566909790039
correct-error	qwen3.5-9b	arc	11,12,13	13	213	5	22	False	32.571983337402344
correct-error	qwen3.5-9b	arc	11,12,13	13	213	6	22	False	45.43932342529297
correct-error	qwen3.5-9b	arc	11,12,13	13	213	7	22	False	29.242198944091797
correct-error	qwen3.5-9b	arc	11,12,13	13	213	8	22	False	43.66494369506836
correct-error	qwen3.5-9b	arc	11,12,13	13	213	9	22	True	27.367324829101562
correct-error	qwen3.5-9b	arc	11,12,13	13	213	10	22	False	34.60049819946289
correct-error	qwen3.5-9b	arc	11,12,13	13	213	11	22	False	104.27692413330078
correct-error	qwen3.5-9b	arc	11,12,13	13	213	12	22	False	35.21124267578125
correct-error	qwen3.5-9b	arc	11,12,13	13	213	13	22	False	54.96047592163086
correct-error	qwen3.5-9b	arc	11,12,13	13	213	14	22	False	31.992305755615234
correct-error	qwen3.5-9b	arc	11,12,13	13	213	15	22	False	64.41537475585938
correct-error	qwen3.5-9b	arc	11,12,13	13	213	16	22	False	36.71894836425781
correct-error	qwen3.5-9b	arc	11,12,13	13	213	17	22	False	74.47859191894531
correct-error	qwen3.5-9b	arc	11,12,13	13	213	18	22	False	45.43695831298828
correct-error	qwen3.5-9b	arc	11,12,13	13	213	19	22	False	91.45307922363281
correct-error	qwen3.5-9b	arc	11,12,13	13	213	20	22	False	38.48270034790039
correct-error	qwen3.5-9b	arc	11,12,13	13	213	21	22	False	64.95352172851562
correct-error	qwen3.5-9b	arc	11,12,13	13	36	0	2	False	91.13032531738281
correct-error	qwen3.5-9b	arc	11,12,13	13	36	1	2	True	32.587303161621094
correct-error	qwen3.5-9b	arc	11,12,13	13	169	0	2	False	65.15882110595703
correct-error	qwen3.5-9b	arc	11,12,13	13	169	1	2	True	12.693901062011719
correct-error	qwen3.5-9b	arc	11,12,13	13	184	0	2	False	80.00878143310547
correct-error	qwen3.5-9b	arc	11,12,13	13	184	1	2	True	25.649394989013672
correct-error	qwen3.5-9b	arc	11,12,13	13	134	0	2	False	68.86717224121094
correct-error	qwen3.5-9b	arc	11,12,13	13	134	1	2	True	16.37812614440918
correct-error	qwen3.5-9b	arc	11,12,13	13	298	0	2	False	62.486331939697266
correct-error	qwen3.5-9b	arc	11,12,13	13	298	1	2	True	25.50463104248047
correct-error	qwen3.5-9b	arc	11,12,13	13	239	0	2	False	79.28335571289062
correct-error	qwen3.5-9b	arc	11,12,13	13	239	1	2	True	20.268545150756836
correct-error	qwen3.5-9b	arc	11,12,13	13	181	0	2	False	81.0301513671875
correct-error	qwen3.5-9b	arc	11,12,13	13	181	1	2	True	27.189254760742188
correct-error	qwen3.5-9b	arc	11,12,13	13	52	0	21	False	93.72865295410156
correct-error	qwen3.5-9b	arc	11,12,13	13	52	1	21	False	16.01966094970703
correct-error	qwen3.5-9b	arc	11,12,13	13	52	2	21	False	9.860208511352539
correct-error	qwen3.5-9b	arc	11,12,13	13	52	3	21	False	24.408052444458008
correct-error	qwen3.5-9b	arc	11,12,13	13	52	4	21	False	18.923704147338867
correct-error	qwen3.5-9b	arc	11,12,13	13	52	5	21	False	58.537296295166016
correct-error	qwen3.5-9b	arc	11,12,13	13	52	6	21	False	27.060352325439453
correct-error	qwen3.5-9b	arc	11,12,13	13	52	7	21	False	43.89808654785156
correct-error	qwen3.5-9b	arc	11,12,13	13	52	8	21	False	23.853769302368164
correct-error	qwen3.5-9b	arc	11,12,13	13	52	9	21	False	37.235103607177734
correct-error	qwen3.5-9b	arc	11,12,13	13	52	10	21	True	30.4501895904541
correct-error	qwen3.5-9b	arc	11,12,13	13	52	11	21	False	19.12080192565918
correct-error	qwen3.5-9b	arc	11,12,13	13	52	12	21	False	55.506980895996094
correct-error	qwen3.5-9b	arc	11,12,13	13	52	13	21	False	24.9462890625
correct-error	qwen3.5-9b	arc	11,12,13	13	52	14	21	False	78.15658569335938
correct-error	qwen3.5-9b	arc	11,12,13	13	52	15	21	False	24.427249908447266
correct-error	qwen3.5-9b	arc	11,12,13	13	52	16	21	False	63.061805725097656
correct-error	qwen3.5-9b	arc	11,12,13	13	52	17	21	False	27.65393829345703
correct-error	qwen3.5-9b	arc	11,12,13	13	52	18	21	False	77.83263397216797
correct-error	qwen3.5-9b	arc	11,12,13	13	52	19	21	False	17.199453353881836
correct-error	qwen3.5-9b	arc	11,12,13	13	52	20	21	False	21.95751190185547
correct-error	qwen3.5-9b	arc	11,12,13	13	90	0	10	True	68.20185852050781
correct-error	qwen3.5-9b	arc	11,12,13	13	90	1	10	False	14.388628005981445
correct-error	qwen3.5-9b	arc	11,12,13	13	90	2	10	False	22.794296264648438
correct-error	qwen3.5-9b	arc	11,12,13	13	90	3	10	False	18.59417152404785
correct-error	qwen3.5-9b	arc	11,12,13	13	90	4	10	False	52.207191467285156
correct-error	qwen3.5-9b	arc	11,12,13	13	90	5	10	False	22.59081268310547
correct-error	qwen3.5-9b	arc	11,12,13	13	90	6	10	False	40.218544006347656
correct-error	qwen3.5-9b	arc	11,12,13	13	90	7	10	False	24.50713539123535
correct-error	qwen3.5-9b	arc	11,12,13	13	90	8	10	False	40.475521087646484
correct-error	qwen3.5-9b	arc	11,12,13	13	90	9	10	False	26.062965393066406
correct-error	qwen3.5-9b	arc	11,12,13	13	206	0	19	False	91.41404724121094
correct-error	qwen3.5-9b	arc	11,12,13	13	206	1	19	True	13.716655731201172
correct-error	qwen3.5-9b	arc	11,12,13	13	206	2	19	False	12.070733070373535
correct-error	qwen3.5-9b	arc	11,12,13	13	206	3	19	False	39.494117736816406
correct-error	qwen3.5-9b	arc	11,12,13	13	206	4	19	False	12.68201732635498
correct-error	qwen3.5-9b	arc	11,12,13	13	206	5	19	False	30.119873046875
correct-error	qwen3.5-9b	arc	11,12,13	13	206	6	19	False	20.53158950805664
correct-error	qwen3.5-9b	arc	11,12,13	13	206	7	19	False	55.13903045654297
correct-error	qwen3.5-9b	arc	11,12,13	13	206	8	19	False	27.71512222290039
correct-error	qwen3.5-9b	arc	11,12,13	13	206	9	19	False	40.871498107910156
correct-error	qwen3.5-9b	arc	11,12,13	13	206	10	19	False	21.93138885498047
correct-error	qwen3.5-9b	arc	11,12,13	13	206	11	19	False	66.4551773071289
correct-error	qwen3.5-9b	arc	11,12,13	13	206	12	19	False	22.758039474487305
correct-error	qwen3.5-9b	arc	11,12,13	13	206	13	19	False	64.32718658447266
correct-error	qwen3.5-9b	arc	11,12,13	13	206	14	19	False	34.59196472167969
correct-error	qwen3.5-9b	arc	11,12,13	13	206	15	19	False	29.009849548339844
correct-error	qwen3.5-9b	arc	11,12,13	13	206	16	19	False	27.981563568115234
correct-error	qwen3.5-9b	arc	11,12,13	13	206	17	19	False	68.44438934326172
correct-error	qwen3.5-9b	arc	11,12,13	13	206	18	19	False	16.59674072265625
correct-error	qwen3.5-9b	arc	11,12,13	13	195	0	2	False	94.55863189697266
correct-error	qwen3.5-9b	arc	11,12,13	13	195	1	2	True	21.235239028930664
correct-error	qwen3.5-9b	arc	11,12,13	13	233	0	2	False	62.53159713745117
correct-error	qwen3.5-9b	arc	11,12,13	13	233	1	2	True	10.392374038696289
correct-error	qwen3.5-9b	arc	11,12,13	13	189	0	21	False	79.56492614746094
correct-error	qwen3.5-9b	arc	11,12,13	13	189	1	21	False	21.510108947753906
correct-error	qwen3.5-9b	arc	11,12,13	13	189	2	21	False	28.896747589111328
correct-error	qwen3.5-9b	arc	11,12,13	13	189	3	21	False	23.559507369995117
correct-error	qwen3.5-9b	arc	11,12,13	13	189	4	21	True	58.97317123413086
correct-error	qwen3.5-9b	arc	11,12,13	13	189	5	21	False	23.497146606445312
correct-error	qwen3.5-9b	arc	11,12,13	13	189	6	21	False	29.442171096801758
correct-error	qwen3.5-9b	arc	11,12,13	13	189	7	21	False	26.68339729309082
correct-error	qwen3.5-9b	arc	11,12,13	13	189	8	21	False	36.412418365478516
