dataset	model	subset	seeds	layer_range	gamma	w	variant	position	c_begin	c_end	is_anchor	step_acc_test	agent_acc_test	step_acc_val	agent_acc_val
ww	deepseek-8b	algorithm-generated	3,4,5	24-32	1.0	1	anchor-soap	act/11	1	5	False	0.34920634920634913	0.5185185185185185	0.3076923076923077	0.5512820512820512
ww	deepseek-8b	algorithm-generated	3,4,5	24-32	1.0	1	anchor-soap	act/12	1	5	False	0.3703703703703703	0.5026455026455027	0.32051282051282054	0.5128205128205128
ww	deepseek-8b	algorithm-generated	3,4,5	24-32	1.0	1	anchor-soap	act/13	1	5	False	0.35978835978835977	0.4920634920634921	0.30769230769230765	0.5
ww	deepseek-8b	algorithm-generated	3,4,5	24-32	1.0	1	anchor-soap	act/14	1	5	False	0.3544973544973545	0.48677248677248675	0.3333333333333333	0.5641025641025641
ww	deepseek-8b	algorithm-generated	3,4,5	24-32	1.0	1	anchor-soap	act/15	1	5	False	0.3544973544973545	0.4973544973544974	0.32051282051282054	0.5641025641025641
ww	deepseek-8b	algorithm-generated	3,4,5	24-32	1.0	1	anchor-soap	act/16	1	5	False	0.36507936507936506	0.4973544973544974	0.3333333333333333	0.5897435897435898
ww	deepseek-8b	algorithm-generated	3,4,5	24-32	1.0	1	anchor-soap	act/17	1	5	False	0.39153439153439146	0.5396825396825397	0.32051282051282054	0.564102564102564
ww	deepseek-8b	algorithm-generated	3,4,5	24-32	1.0	1	anchor-soap	act/18	1	5	False	0.36507936507936506	0.5291005291005291	0.3076923076923077	0.5641025641025641
ww	deepseek-8b	algorithm-generated	3,4,5	24-32	1.0	1	anchor-soap	act/19	1	5	False	0.37566137566137564	0.5343915343915344	0.32051282051282054	0.564102564102564
ww	deepseek-8b	algorithm-generated	3,4,5	24-32	1.0	1	anchor-soap	act/20	1	5	False	0.37566137566137564	0.5291005291005292	0.2948717948717949	0.5512820512820512
ww	deepseek-8b	algorithm-generated	3,4,5	24-32	1.0	1	anchor-soap	act/21	1	5	False	0.3650793650793651	0.5238095238095238	0.3076923076923077	0.5512820512820512
ww	deepseek-8b	algorithm-generated	3,4,5	24-32	1.0	1	anchor-soap	act/22	1	5	False	0.3703703703703704	0.5291005291005291	0.2948717948717949	0.5384615384615384
ww	deepseek-8b	algorithm-generated	3,4,5	24-32	1.0	1	anchor-soap	act/23	1	5	False	0.3703703703703704	0.5291005291005291	0.3076923076923077	0.5384615384615384
ww	deepseek-8b	algorithm-generated	3,4,5	24-32	1.0	1	anchor-soap	act/24	1	5	False	0.3968253968253968	0.5608465608465609	0.3076923076923077	0.5512820512820512
ww	deepseek-8b	algorithm-generated	3,4,5	24-32	1.0	1	anchor-soap	act/25	1	5	False	0.3862433862433862	0.5396825396825397	0.2948717948717949	0.5384615384615384
ww	deepseek-8b	algorithm-generated	3,4,5	24-32	1.0	1	anchor-soap	act/26	1	5	False	0.3968253968253968	0.544973544973545	0.32051282051282054	0.5384615384615384
ww	deepseek-8b	algorithm-generated	3,4,5	24-32	1.0	1	anchor-soap	act/27	1	5	False	0.3862433862433862	0.544973544973545	0.3076923076923077	0.5512820512820512
ww	deepseek-8b	algorithm-generated	3,4,5	24-32	1.0	1	anchor-soap	act/28	1	5	False	0.37566137566137564	0.5343915343915343	0.32051282051282054	0.5897435897435898
ww	deepseek-8b	algorithm-generated	3,4,5	24-32	1.0	1	anchor-soap	act/29	1	5	False	0.38095238095238093	0.5238095238095238	0.2948717948717949	0.5384615384615384
ww	deepseek-8b	algorithm-generated	3,4,5	24-32	1.0	1	anchor-soap	act/30	1	5	False	0.3544973544973545	0.49735449735449727	0.3076923076923077	0.5128205128205128
ww	deepseek-8b	algorithm-generated	3,4,5	24-32	1.0	1	anchor-soap	act/31	1	5	False	0.30687830687830686	0.5238095238095238	0.2692307692307692	0.4871794871794872
ww	deepseek-8b	algorithm-generated	3,4,5	24-32	1.0	1	anchor-soap	act/31_normed	1	5	False	0.291005291005291	0.5026455026455027	0.2692307692307692	0.48717948717948717
ww	deepseek-8b	algorithm-generated	3,4,5	24-32	1.0	1	anchor-soap	ens-mid3	1	5	False	0.291005291005291	0.45502645502645506	0.3076923076923077	0.5384615384615384
ww	deepseek-8b	algorithm-generated	3,4,5	24-32	1.0	1	best-band	embed	1	5	False	0.31216931216931215	0.5396825396825397	0.2692307692307692	0.43589743589743585
ww	deepseek-8b	algorithm-generated	3,4,5	24-32	1.0	1	best-band	act/0	1	5	False	0.3544973544973544	0.5291005291005292	0.28205128205128205	0.5
ww	deepseek-8b	algorithm-generated	3,4,5	24-32	1.0	1	best-band	act/1	1	4	False	0.34920634920634913	0.5502645502645502	0.33333333333333326	0.5256410256410257
ww	deepseek-8b	algorithm-generated	3,4,5	24-32	1.0	1	best-band	act/2	1	4	False	0.3544973544973544	0.5714285714285715	0.3461538461538461	0.576923076923077
ww	deepseek-8b	algorithm-generated	3,4,5	24-32	1.0	1	best-band	act/3	1	5	True	0.3862433862433862	0.5873015873015873	0.282051282051282	0.5512820512820512
ww	deepseek-8b	algorithm-generated	3,4,5	24-32	1.0	1	best-band	act/4	0	14	False	0.31216931216931215	0.48677248677248675	0.26923076923076916	0.48717948717948717
ww	deepseek-8b	algorithm-generated	3,4,5	24-32	1.0	1	best-band	act/5	0	20	False	0.3333333333333333	0.5185185185185185	0.28205128205128205	0.49999999999999994
ww	deepseek-8b	algorithm-generated	3,4,5	24-32	1.0	1	best-band	act/6	0	19	False	0.37037037037037024	0.5079365079365079	0.33333333333333326	0.5
ww	deepseek-8b	algorithm-generated	3,4,5	24-32	1.0	1	best-band	act/7	0	3	False	0.3174603174603174	0.5026455026455027	0.20512820512820507	0.4358974358974359
ww	deepseek-8b	algorithm-generated	3,4,5	24-32	1.0	1	best-band	act/8	0	1	False	0.3439153439153439	0.4761904761904761	0.282051282051282	0.4743589743589743
ww	deepseek-8b	algorithm-generated	3,4,5	24-32	1.0	1	best-band	act/9	0	13	False	0.3121693121693121	0.5291005291005291	0.2564102564102564	0.5128205128205128
ww	deepseek-8b	algorithm-generated	3,4,5	24-32	1.0	1	best-band	act/10	0	14	False	0.31216931216931215	0.4973544973544974	0.2564102564102564	0.48717948717948717
ww	deepseek-8b	algorithm-generated	3,4,5	24-32	1.0	1	best-band	act/11	0	9	False	0.3439153439153439	0.4867724867724867	0.282051282051282	0.5128205128205128
ww	deepseek-8b	algorithm-generated	3,4,5	24-32	1.0	1	best-band	act/12	2	20	False	0.2962962962962962	0.48148148148148145	0.23076923076923075	0.4615384615384615
ww	deepseek-8b	algorithm-generated	3,4,5	24-32	1.0	1	best-band	act/13	2	20	False	0.3068783068783068	0.49206349206349204	0.24358974358974353	0.4743589743589743
ww	deepseek-8b	algorithm-generated	3,4,5	24-32	1.0	1	best-band	act/14	2	7	False	0.32804232804232797	0.5079365079365078	0.2564102564102564	0.48717948717948717
ww	deepseek-8b	algorithm-generated	3,4,5	24-32	1.0	1	best-band	act/15	2	7	False	0.3333333333333333	0.5026455026455026	0.23076923076923073	0.5128205128205128
ww	deepseek-8b	algorithm-generated	3,4,5	24-32	1.0	1	best-band	act/16	0	9	False	0.34920634920634913	0.48677248677248675	0.3205128205128205	0.48717948717948717
ww	deepseek-8b	algorithm-generated	3,4,5	24-32	1.0	1	best-band	act/17	2	4	False	0.32275132275132273	0.5396825396825397	0.2948717948717949	0.5897435897435898
ww	deepseek-8b	algorithm-generated	3,4,5	24-32	1.0	1	best-band	act/18	2	7	False	0.33333333333333326	0.5132275132275131	0.26923076923076916	0.5897435897435898
ww	deepseek-8b	algorithm-generated	3,4,5	24-32	1.0	1	best-band	act/19	2	4	False	0.3333333333333333	0.5343915343915343	0.30769230769230765	0.576923076923077
ww	deepseek-8b	algorithm-generated	3,4,5	24-32	1.0	1	best-band	act/20	2	4	False	0.32804232804232797	0.5238095238095237	0.3205128205128205	0.5897435897435898
ww	deepseek-8b	algorithm-generated	3,4,5	24-32	1.0	1	best-band	act/21	2	7	False	0.3333333333333333	0.5238095238095238	0.30769230769230765	0.6025641025641025
ww	deepseek-8b	algorithm-generated	3,4,5	24-32	1.0	1	best-band	act/22	1	11	False	0.3386243386243386	0.4814814814814814	0.2948717948717949	0.5256410256410255
ww	deepseek-8b	algorithm-generated	3,4,5	24-32	1.0	1	best-band	act/23	2	5	False	0.3597883597883597	0.49735449735449727	0.3205128205128205	0.576923076923077
ww	deepseek-8b	algorithm-generated	3,4,5	24-32	1.0	1	best-band	act/24	1	4	False	0.38095238095238093	0.544973544973545	0.33333333333333326	0.5256410256410257
ww	deepseek-8b	algorithm-generated	3,4,5	24-32	1.0	1	best-band	act/25	1	4	False	0.37566137566137564	0.5608465608465608	0.3461538461538461	0.5256410256410257
ww	deepseek-8b	algorithm-generated	3,4,5	24-32	1.0	1	best-band	act/26	1	16	False	0.36507936507936506	0.5185185185185185	0.3717948717948718	0.5512820512820512
ww	deepseek-8b	algorithm-generated	3,4,5	24-32	1.0	1	best-band	act/27	1	10	False	0.3597883597883597	0.544973544973545	0.3461538461538461	0.576923076923077
ww	deepseek-8b	algorithm-generated	3,4,5	24-32	1.0	1	best-band	act/28	1	11	False	0.34920634920634913	0.5502645502645501	0.3461538461538462	0.5897435897435898
ww	deepseek-8b	algorithm-generated	3,4,5	24-32	1.0	1	best-band	act/29	1	20	False	0.3544973544973545	0.5343915343915343	0.33333333333333326	0.5769230769230769
ww	deepseek-8b	algorithm-generated	3,4,5	24-32	1.0	1	best-band	act/30	1	17	False	0.34920634920634913	0.5555555555555555	0.2948717948717949	0.5384615384615384
ww	deepseek-8b	algorithm-generated	3,4,5	24-32	1.0	1	best-band	act/31	1	4	False	0.3544973544973544	0.5661375661375662	0.3205128205128205	0.5128205128205128
ww	deepseek-8b	algorithm-generated	3,4,5	24-32	1.0	1	best-band	act/31_normed	1	4	False	0.3333333333333333	0.5555555555555555	0.282051282051282	0.48717948717948717
ww	deepseek-8b	algorithm-generated	3,4,5	24-32	1.0	1	best-band	ens-mid3	2	9	False	0.3174603174603174	0.4867724867724867	0.30769230769230765	0.5512820512820512
ww	deepseek-8b	hand-crafted	13,14,15	8-16	0.0	all	anchor-base	embed	0	4	False	0.16091954022988506	0.6091954022988506	0.08333333333333333	0.5555555555555556
ww	deepseek-8b	hand-crafted	13,14,15	8-16	0.0	all	anchor-base	act/0	0	4	False	0.0	0.3333333333333333	0.0	0.3055555555555555
ww	deepseek-8b	hand-crafted	13,14,15	8-16	0.0	all	anchor-base	act/1	0	4	False	0.0	0.3448275862068966	0.0	0.4166666666666667
ww	deepseek-8b	hand-crafted	13,14,15	8-16	0.0	all	anchor-base	act/2	0	4	False	0.011494252873563218	0.41379310344827586	0.0	0.4166666666666667
ww	deepseek-8b	hand-crafted	13,14,15	8-16	0.0	all	anchor-base	act/3	0	4	False	0.034482758620689655	0.37931034482758624	0.0	0.4444444444444445
ww	deepseek-8b	hand-crafted	13,14,15	8-16	0.0	all	anchor-base	act/4	0	4	False	0.0574712643678161	0.3448275862068966	0.0	0.3333333333333333
ww	deepseek-8b	hand-crafted	13,14,15	8-16	0.0	all	anchor-base	act/5	0	4	False	0.06896551724137932	0.3448275862068966	0.027777777777777776	0.36111111111111116
ww	deepseek-8b	hand-crafted	13,14,15	8-16	0.0	all	anchor-base	act/6	0	4	False	0.06896551724137932	0.3103448275862069	0.027777777777777776	0.3888888888888889
ww	deepseek-8b	hand-crafted	13,14,15	8-16	0.0	all	anchor-base	act/7	0	4	False	0.06896551724137932	0.3218390804597701	0.027777777777777776	0.3333333333333333
ww	deepseek-8b	hand-crafted	13,14,15	8-16	0.0	all	anchor-base	act/8	0	4	False	0.06896551724137932	0.2988505747126437	0.027777777777777776	0.3333333333333333
ww	deepseek-8b	hand-crafted	13,14,15	8-16	0.0	all	anchor-base	act/9	0	4	False	0.09195402298850575	0.3218390804597701	0.027777777777777776	0.36111111111111116
ww	deepseek-8b	hand-crafted	13,14,15	8-16	0.0	all	anchor-base	act/10	0	4	False	0.09195402298850575	0.3218390804597701	0.027777777777777776	0.36111111111111116
ww	deepseek-8b	hand-crafted	13,14,15	8-16	0.0	all	anchor-base	act/11	0	4	False	0.06896551724137932	0.3218390804597701	0.027777777777777776	0.36111111111111116
ww	deepseek-8b	hand-crafted	13,14,15	8-16	0.0	all	anchor-base	act/12	0	4	False	0.12643678160919541	0.3333333333333333	0.05555555555555555	0.4166666666666667
ww	deepseek-8b	hand-crafted	13,14,15	8-16	0.0	all	anchor-base	act/13	0	4	False	0.10344827586206896	0.3448275862068966	0.05555555555555555	0.38888888888888884
ww	deepseek-8b	hand-crafted	13,14,15	8-16	0.0	all	anchor-base	act/14	0	4	False	0.1264367816091954	0.3448275862068965	0.08333333333333333	0.4166666666666667
ww	deepseek-8b	hand-crafted	13,14,15	8-16	0.0	all	anchor-base	act/15	0	4	False	0.1264367816091954	0.37931034482758624	0.08333333333333333	0.4166666666666667
ww	deepseek-8b	hand-crafted	13,14,15	8-16	0.0	all	anchor-base	act/16	0	4	False	0.13793103448275862	0.40229885057471265	0.08333333333333333	0.4444444444444444
ww	deepseek-8b	hand-crafted	13,14,15	8-16	0.0	all	anchor-base	act/17	0	4	False	0.1724137931034483	0.4827586206896552	0.05555555555555555	0.47222222222222227
ww	deepseek-8b	hand-crafted	13,14,15	8-16	0.0	all	anchor-base	act/18	0	4	False	0.16091954022988506	0.43678160919540227	0.05555555555555555	0.47222222222222227
ww	deepseek-8b	hand-crafted	13,14,15	8-16	0.0	all	anchor-base	act/19	0	4	False	0.16091954022988506	0.471264367816092	0.05555555555555555	0.47222222222222227
ww	deepseek-8b	hand-crafted	13,14,15	8-16	0.0	all	anchor-base	act/20	0	4	False	0.16091954022988506	0.47126436781609193	0.08333333333333333	0.47222222222222227
ww	deepseek-8b	hand-crafted	13,14,15	8-16	0.0	all	anchor-base	act/21	0	4	False	0.1724137931034483	0.4597701149425288	0.08333333333333333	0.47222222222222227
ww	deepseek-8b	hand-crafted	13,14,15	8-16	0.0	all	anchor-base	act/22	0	4	False	0.1839080459770115	0.5172413793103449	0.08333333333333333	0.4444444444444445
ww	deepseek-8b	hand-crafted	13,14,15	8-16	0.0	all	anchor-base	act/23	0	4	False	0.1839080459770115	0.5632183908045977	0.08333333333333333	0.47222222222222227
ww	deepseek-8b	hand-crafted	13,14,15	8-16	0.0	all	anchor-base	act/24	0	4	False	0.1839080459770115	0.5517241379310346	0.08333333333333333	0.47222222222222227
ww	deepseek-8b	hand-crafted	13,14,15	8-16	0.0	all	anchor-base	act/25	0	4	False	0.16091954022988506	0.5402298850574713	0.1111111111111111	0.5
ww	deepseek-8b	hand-crafted	13,14,15	8-16	0.0	all	anchor-base	act/26	0	4	False	0.1839080459770115	0.5402298850574713	0.1111111111111111	0.5
ww	deepseek-8b	hand-crafted	13,14,15	8-16	0.0	all	anchor-base	act/27	0	4	False	0.17241379310344826	0.5287356321839081	0.05555555555555555	0.47222222222222227
ww	deepseek-8b	hand-crafted	13,14,15	8-16	0.0	all	anchor-base	act/28	0	4	False	0.17241379310344826	0.5287356321839081	0.05555555555555555	0.4444444444444445
ww	deepseek-8b	hand-crafted	13,14,15	8-16	0.0	all	anchor-base	act/29	0	4	False	0.1839080459770115	0.5402298850574713	0.08333333333333333	0.5
ww	deepseek-8b	hand-crafted	13,14,15	8-16	0.0	all	anchor-base	act/30	0	4	False	0.14942528735632185	0.5632183908045977	0.1111111111111111	0.5
ww	deepseek-8b	hand-crafted	13,14,15	8-16	0.0	all	anchor-base	act/31	0	4	True	0.2873563218390805	0.6551724137931035	0.1111111111111111	0.6111111111111112
ww	deepseek-8b	hand-crafted	13,14,15	8-16	0.0	all	anchor-base	act/31_normed	0	4	False	0.26436781609195403	0.6436781609195402	0.13888888888888887	0.638888888888889
ww	deepseek-8b	hand-crafted	13,14,15	8-16	0.0	all	anchor-base	ens-mid3	0	4	False	0.1149425287356322	0.367816091954023	0.08333333333333333	0.47222222222222215
ww	deepseek-8b	hand-crafted	13,14,15	8-16	0.0	all	anchor-soap	embed	0	4	False	0.16091954022988506	0.6091954022988506	0.08333333333333333	0.5555555555555556
ww	deepseek-8b	hand-crafted	13,14,15	8-16	0.0	all	anchor-soap	act/0	0	4	False	0.0	0.3333333333333333	0.0	0.3055555555555555
ww	deepseek-8b	hand-crafted	13,14,15	8-16	0.0	all	anchor-soap	act/1	0	4	False	0.0	0.3448275862068966	0.0	0.4166666666666667
ww	deepseek-8b	hand-crafted	13,14,15	8-16	0.0	all	anchor-soap	act/2	0	4	False	0.011494252873563218	0.41379310344827586	0.0	0.4166666666666667
ww	deepseek-8b	hand-crafted	13,14,15	8-16	0.0	all	anchor-soap	act/3	0	4	False	0.034482758620689655	0.37931034482758624	0.0	0.4444444444444445
ww	deepseek-8b	hand-crafted	13,14,15	8-16	0.0	all	anchor-soap	act/4	0	4	False	0.0574712643678161	0.3448275862068966	0.0	0.3333333333333333
ww	deepseek-8b	hand-crafted	13,14,15	8-16	0.0	all	anchor-soap	act/5	0	4	False	0.06896551724137932	0.3448275862068966	0.027777777777777776	0.36111111111111116
ww	deepseek-8b	hand-crafted	13,14,15	8-16	0.0	all	anchor-soap	act/6	0	4	False	0.06896551724137932	0.3103448275862069	0.027777777777777776	0.3888888888888889
ww	deepseek-8b	hand-crafted	13,14,15	8-16	0.0	all	anchor-soap	act/7	0	4	False	0.06896551724137932	0.3218390804597701	0.027777777777777776	0.3333333333333333
ww	deepseek-8b	hand-crafted	13,14,15	8-16	0.0	all	anchor-soap	act/8	0	4	False	0.06896551724137932	0.2988505747126437	0.027777777777777776	0.3333333333333333
ww	deepseek-8b	hand-crafted	13,14,15	8-16	0.0	all	anchor-soap	act/9	0	4	False	0.09195402298850575	0.3218390804597701	0.027777777777777776	0.36111111111111116
ww	deepseek-8b	hand-crafted	13,14,15	8-16	0.0	all	anchor-soap	act/10	0	4	False	0.09195402298850575	0.3218390804597701	0.027777777777777776	0.36111111111111116
ww	deepseek-8b	hand-crafted	13,14,15	8-16	0.0	all	anchor-soap	act/11	0	4	False	0.06896551724137932	0.3218390804597701	0.027777777777777776	0.36111111111111116
ww	deepseek-8b	hand-crafted	13,14,15	8-16	0.0	all	anchor-soap	act/12	0	4	False	0.12643678160919541	0.3333333333333333	0.05555555555555555	0.4166666666666667
ww	deepseek-8b	hand-crafted	13,14,15	8-16	0.0	all	anchor-soap	act/13	0	4	False	0.10344827586206896	0.3448275862068966	0.05555555555555555	0.38888888888888884
ww	deepseek-8b	hand-crafted	13,14,15	8-16	0.0	all	anchor-soap	act/14	0	4	False	0.1264367816091954	0.3448275862068965	0.08333333333333333	0.4166666666666667
ww	deepseek-8b	hand-crafted	13,14,15	8-16	0.0	all	anchor-soap	act/15	0	4	False	0.1264367816091954	0.37931034482758624	0.08333333333333333	0.4166666666666667
ww	deepseek-8b	hand-crafted	13,14,15	8-16	0.0	all	anchor-soap	act/16	0	4	False	0.13793103448275862	0.40229885057471265	0.08333333333333333	0.4444444444444444
ww	deepseek-8b	hand-crafted	13,14,15	8-16	0.0	all	anchor-soap	act/17	0	4	False	0.1724137931034483	0.4827586206896552	0.05555555555555555	0.47222222222222227
ww	deepseek-8b	hand-crafted	13,14,15	8-16	0.0	all	anchor-soap	act/18	0	4	False	0.16091954022988506	0.43678160919540227	0.05555555555555555	0.47222222222222227
ww	deepseek-8b	hand-crafted	13,14,15	8-16	0.0	all	anchor-soap	act/19	0	4	False	0.16091954022988506	0.471264367816092	0.05555555555555555	0.47222222222222227
ww	deepseek-8b	hand-crafted	13,14,15	8-16	0.0	all	anchor-soap	act/20	0	4	False	0.16091954022988506	0.47126436781609193	0.08333333333333333	0.47222222222222227
ww	deepseek-8b	hand-crafted	13,14,15	8-16	0.0	all	anchor-soap	act/21	0	4	False	0.1724137931034483	0.4597701149425288	0.08333333333333333	0.47222222222222227
ww	deepseek-8b	hand-crafted	13,14,15	8-16	0.0	all	anchor-soap	act/22	0	4	False	0.1839080459770115	0.5172413793103449	0.08333333333333333	0.4444444444444445
ww	deepseek-8b	hand-crafted	13,14,15	8-16	0.0	all	anchor-soap	act/23	0	4	False	0.1839080459770115	0.5632183908045977	0.08333333333333333	0.47222222222222227
ww	deepseek-8b	hand-crafted	13,14,15	8-16	0.0	all	anchor-soap	act/24	0	4	False	0.1839080459770115	0.5517241379310346	0.08333333333333333	0.47222222222222227
ww	deepseek-8b	hand-crafted	13,14,15	8-16	0.0	all	anchor-soap	act/25	0	4	False	0.16091954022988506	0.5402298850574713	0.1111111111111111	0.5
ww	deepseek-8b	hand-crafted	13,14,15	8-16	0.0	all	anchor-soap	act/26	0	4	False	0.1839080459770115	0.5402298850574713	0.1111111111111111	0.5
ww	deepseek-8b	hand-crafted	13,14,15	8-16	0.0	all	anchor-soap	act/27	0	4	False	0.17241379310344826	0.5287356321839081	0.05555555555555555	0.47222222222222227
ww	deepseek-8b	hand-crafted	13,14,15	8-16	0.0	all	anchor-soap	act/28	0	4	False	0.17241379310344826	0.5287356321839081	0.05555555555555555	0.4444444444444445
ww	deepseek-8b	hand-crafted	13,14,15	8-16	0.0	all	anchor-soap	act/29	0	4	False	0.1839080459770115	0.5402298850574713	0.08333333333333333	0.5
ww	deepseek-8b	hand-crafted	13,14,15	8-16	0.0	all	anchor-soap	act/30	0	4	False	0.14942528735632185	0.5632183908045977	0.1111111111111111	0.5
ww	deepseek-8b	hand-crafted	13,14,15	8-16	0.0	all	anchor-soap	act/31	0	4	True	0.2873563218390805	0.6551724137931035	0.1111111111111111	0.6111111111111112
ww	deepseek-8b	hand-crafted	13,14,15	8-16	0.0	all	anchor-soap	act/31_normed	0	4	False	0.26436781609195403	0.6436781609195402	0.13888888888888887	0.638888888888889
ww	deepseek-8b	hand-crafted	13,14,15	8-16	0.0	all	anchor-soap	ens-mid3	0	4	False	0.1149425287356322	0.367816091954023	0.08333333333333333	0.47222222222222215
ww	deepseek-8b	hand-crafted	13,14,15	8-16	0.0	all	best-band	embed	0	11	False	0.17241379310344826	0.6091954022988505	0.1111111111111111	0.638888888888889
ww	deepseek-8b	hand-crafted	13,14,15	8-16	0.0	all	best-band	act/0	5	9	False	0.1379310344827586	0.43678160919540227	0.0	0.27777777777777773
ww	deepseek-8b	hand-crafted	13,14,15	8-16	0.0	all	best-band	act/1	6	7	False	0.11494252873563215	0.4942528735632184	0.05555555555555553	0.3333333333333333
ww	deepseek-8b	hand-crafted	13,14,15	8-16	0.0	all	best-band	act/2	4	5	False	0.10344827586206894	0.48275862068965525	0.11111111111111106	0.3888888888888889
ww	deepseek-8b	hand-crafted	13,14,15	8-16	0.0	all	best-band	act/3	1	3	False	0.1494252873563218	0.6206896551724138	0.0833333333333333	0.5277777777777778
ww	deepseek-8b	hand-crafted	13,14,15	8-16	0.0	all	best-band	act/4	1	3	False	0.1264367816091954	0.5172413793103449	0.05555555555555553	0.47222222222222215
ww	deepseek-8b	hand-crafted	13,14,15	8-16	0.0	all	best-band	act/5	4	5	False	0.1839080459770115	0.47126436781609193	0.05555555555555553	0.25
ww	deepseek-8b	hand-crafted	13,14,15	8-16	0.0	all	best-band	act/6	4	7	False	0.1379310344827586	0.40229885057471265	0.05555555555555553	0.3611111111111111
ww	deepseek-8b	hand-crafted	13,14,15	8-16	0.0	all	best-band	act/7	4	6	False	0.11494252873563215	0.40229885057471265	0.11111111111111106	0.4166666666666667
ww	deepseek-8b	hand-crafted	13,14,15	8-16	0.0	all	best-band	act/8	2	4	False	0.1379310344827586	0.3563218390804597	0.0833333333333333	0.3333333333333333
ww	deepseek-8b	hand-crafted	13,14,15	8-16	0.0	all	best-band	act/9	3	4	False	0.1379310344827586	0.4597701149425288	0.05555555555555553	0.3888888888888889
ww	deepseek-8b	hand-crafted	13,14,15	8-16	0.0	all	best-band	act/10	0	1	False	0.1494252873563218	0.3333333333333333	0.05555555555555553	0.4444444444444444
ww	deepseek-8b	hand-crafted	13,14,15	8-16	0.0	all	best-band	act/11	4	7	False	0.14942528735632182	0.4137931034482758	0.027777777777777766	0.4444444444444444
ww	deepseek-8b	hand-crafted	13,14,15	8-16	0.0	all	best-band	act/12	0	13	False	0.16091954022988503	0.37931034482758613	0.11111111111111106	0.4166666666666667
ww	deepseek-8b	hand-crafted	13,14,15	8-16	0.0	all	best-band	act/13	0	19	False	0.1839080459770115	0.37931034482758613	0.13888888888888884	0.4444444444444445
ww	deepseek-8b	hand-crafted	13,14,15	8-16	0.0	all	best-band	act/14	3	4	False	0.1954022988505747	0.47126436781609193	0.05555555555555553	0.3611111111111111
ww	deepseek-8b	hand-crafted	13,14,15	8-16	0.0	all	best-band	act/15	3	5	False	0.14942528735632182	0.48275862068965525	0.05555555555555553	0.4166666666666667
ww	deepseek-8b	hand-crafted	13,14,15	8-16	0.0	all	best-band	act/16	0	13	False	0.21839080459770113	0.4827586206896552	0.11111111111111106	0.47222222222222227
ww	deepseek-8b	hand-crafted	13,14,15	8-16	0.0	all	best-band	act/17	0	5	False	0.21839080459770113	0.5172413793103449	0.05555555555555553	0.5277777777777778
ww	deepseek-8b	hand-crafted	13,14,15	8-16	0.0	all	best-band	act/18	0	1	False	0.2068965517241379	0.5517241379310344	0.13888888888888887	0.5833333333333334
ww	deepseek-8b	hand-crafted	13,14,15	8-16	0.0	all	best-band	act/19	0	15	False	0.21839080459770113	0.5172413793103449	0.13888888888888887	0.6111111111111112
ww	deepseek-8b	hand-crafted	13,14,15	8-16	0.0	all	best-band	act/20	0	10	False	0.2068965517241379	0.5517241379310346	0.05555555555555553	0.638888888888889
ww	deepseek-8b	hand-crafted	13,14,15	8-16	0.0	all	best-band	act/21	0	7	False	0.21839080459770113	0.5402298850574713	0.13888888888888887	0.6111111111111112
ww	deepseek-8b	hand-crafted	13,14,15	8-16	0.0	all	best-band	act/22	0	13	False	0.2068965517241379	0.574712643678161	0.13888888888888887	0.638888888888889
ww	deepseek-8b	hand-crafted	13,14,15	8-16	0.0	all	best-band	act/23	0	5	False	0.21839080459770113	0.5517241379310344	0.1111111111111111	0.6111111111111112
ww	deepseek-8b	hand-crafted	13,14,15	8-16	0.0	all	best-band	act/24	0	17	False	0.1954022988505747	0.5862068965517241	0.1111111111111111	0.638888888888889
ww	deepseek-8b	hand-crafted	13,14,15	8-16	0.0	all	best-band	act/25	0	20	False	0.1954022988505747	0.5862068965517241	0.16666666666666663	0.638888888888889
ww	deepseek-8b	hand-crafted	13,14,15	8-16	0.0	all	best-band	act/26	0	20	False	0.18390804597701146	0.574712643678161	0.13888888888888887	0.6111111111111112
ww	deepseek-8b	hand-crafted	13,14,15	8-16	0.0	all	best-band	act/27	2	3	False	0.1839080459770115	0.5747126436781609	0.027777777777777766	0.5
ww	deepseek-8b	hand-crafted	13,14,15	8-16	0.0	all	best-band	act/28	2	3	False	0.1724137931034483	0.5747126436781609	0.05555555555555553	0.611111111111111
ww	deepseek-8b	hand-crafted	13,14,15	8-16	0.0	all	best-band	act/29	2	3	False	0.21839080459770113	0.5172413793103449	0.11111111111111106	0.638888888888889
ww	deepseek-8b	hand-crafted	13,14,15	8-16	0.0	all	best-band	act/30	2	3	False	0.1954022988505747	0.5977011494252874	0.11111111111111106	0.6666666666666666
ww	deepseek-8b	hand-crafted	13,14,15	8-16	0.0	all	best-band	act/31	0	4	True	0.28735632183908044	0.6551724137931035	0.11111111111111106	0.6111111111111112
ww	deepseek-8b	hand-crafted	13,14,15	8-16	0.0	all	best-band	act/31_normed	0	3	False	0.2758620689655172	0.632183908045977	0.13888888888888884	0.5833333333333334
ww	deepseek-8b	hand-crafted	13,14,15	8-16	0.0	all	best-band	ens-mid3	0	2	False	0.1839080459770115	0.47126436781609193	0.0833333333333333	0.5
