dataset	model	subset	seeds	position	c_begin	c_end	row	lambda	selected	step_acc_test	agent_acc_test	step_acc_val	agent_acc_val
correct-error	deepseek-8b	arc	17,18,19	act/13	0	3	temporal-z	0.2	True	0.875	0.8925438596491229	0.8306010928961749	0.8524590163934427
correct-error	deepseek-8b	arc	17,18,19	act/13	0	3	temporal-z	0.3	False	0.8684210526315789	0.8881578947368421	0.825136612021858	0.8469945355191257
correct-error	deepseek-8b	arc	17,18,19	act/13	0	3	temporal-z	0.4	False	0.8662280701754386	0.8859649122807017	0.825136612021858	0.8524590163934427
correct-error	deepseek-8b	arc	17,18,19	act/13	0	3	temporal-z	0.5	False	0.8640350877192982	0.8859649122807017	0.825136612021858	0.8524590163934427
correct-error	deepseek-8b	arc	17,18,19	act/13	0	3	temporal-z	0.6	False	0.8640350877192982	0.8859649122807017	0.825136612021858	0.8579234972677596
correct-error	deepseek-8b	arc	17,18,19	act/13	0	3	temporal-z	0.7	False	0.8640350877192982	0.8859649122807017	0.825136612021858	0.8579234972677596
correct-error	deepseek-8b	arc	17,18,19	act/13	0	3	temporal-z	0.8	False	0.8574561403508774	0.8859649122807017	0.825136612021858	0.8579234972677596
correct-error	deepseek-8b	arc	17,18,19	act/13	0	3	temporal-z	0.9	False	0.8574561403508774	0.8859649122807017	0.825136612021858	0.8579234972677596
correct-error	deepseek-8b	arc	17,18,19	act/13	0	3	temporal-z	1.0	False	0.8530701754385965	0.8859649122807018	0.825136612021858	0.8579234972677596
correct-error	deepseek-8b	arc	17,18,19	act/13	0	3	temporal-raw	0.1	True	0.7982456140350876	0.881578947368421	0.7704918032786885	0.8743169398907104
correct-error	deepseek-8b	arc	17,18,19	act/13	0	3	temporal-raw	0.2	False	0.2390350877192982	0.3640350877192982	0.174863387978142	0.2896174863387978
correct-error	deepseek-8b	arc	17,18,19	act/13	0	3	temporal-raw	0.3	False	0.0241228070175438	0.1337719298245614	0.0163934426229508	0.1366120218579235
correct-error	deepseek-8b	arc	17,18,19	act/13	0	3	temporal-raw	0.4	False	0.0263157894736842	0.1206140350877193	0.0163934426229508	0.1256830601092896
correct-error	deepseek-8b	arc	17,18,19	act/13	0	3	temporal-raw	0.5	False	0.0285087719298245	0.1096491228070175	0.0273224043715847	0.1147540983606557
correct-error	deepseek-8b	arc	17,18,19	act/13	0	3	temporal-raw	0.6	False	0.0307017543859649	0.1052631578947368	0.0273224043715847	0.1092896174863388
correct-error	deepseek-8b	arc	17,18,19	act/13	0	3	temporal-raw	0.7	False	0.0328947368421052	0.1052631578947368	0.0273224043715847	0.1038251366120218
correct-error	deepseek-8b	arc	17,18,19	act/13	0	3	temporal-raw	0.8	False	0.0328947368421052	0.0964912280701754	0.0273224043715847	0.1038251366120218
correct-error	deepseek-8b	arc	17,18,19	act/13	0	3	temporal-raw	0.9	False	0.0328947368421052	0.087719298245614	0.0273224043715847	0.0928961748633879
correct-error	deepseek-8b	arc	17,18,19	act/13	0	3	temporal-raw	1.0	False	0.0328947368421052	0.087719298245614	0.0273224043715847	0.0928961748633879
correct-error	deepseek-8b	arc	17,18,19	act/13	0	3	earliest-top5	0.0	True	0.0219298245614035	0.1140350877192982	0.0109289617486338	0.1147540983606557
correct-error	deepseek-8b	arc	17,18,19	act/13	0	3	soap		True	0.8771929824561404	0.8925438596491228	0.8306010928961749	0.8524590163934427
correct-error	deepseek-8b	gaia	17,18,19	act/13	0	4	base	0.0	True	0.72	0.8533333333333333	0.6	0.7666666666666666
correct-error	deepseek-8b	gaia	17,18,19	act/13	0	4	temporal-z	0.1	True	0.6933333333333334	0.8533333333333333	0.6333333333333333	0.7666666666666666
correct-error	deepseek-8b	gaia	17,18,19	act/13	0	4	temporal-z	0.2	False	0.6799999999999999	0.8533333333333333	0.6666666666666666	0.7666666666666666
correct-error	deepseek-8b	gaia	17,18,19	act/13	0	4	temporal-z	0.3	False	0.6799999999999999	0.8533333333333333	0.6333333333333333	0.7666666666666666
correct-error	deepseek-8b	gaia	17,18,19	act/13	0	4	temporal-z	0.4	False	0.6533333333333333	0.8533333333333333	0.6333333333333333	0.7666666666666666
correct-error	deepseek-8b	gaia	17,18,19	act/13	0	4	temporal-z	0.5	False	0.6133333333333334	0.8400000000000001	0.6	0.7666666666666666
correct-error	deepseek-8b	gaia	17,18,19	act/13	0	4	temporal-z	0.6	False	0.6133333333333334	0.8533333333333333	0.6	0.7666666666666666
correct-error	deepseek-8b	gaia	17,18,19	act/13	0	4	temporal-z	0.7	False	0.6000000000000001	0.8533333333333333	0.6	0.7666666666666666
correct-error	deepseek-8b	gaia	17,18,19	act/13	0	4	temporal-z	0.8	False	0.5866666666666667	0.8533333333333333	0.6	0.7666666666666666
correct-error	deepseek-8b	gaia	17,18,19	act/13	0	4	temporal-z	0.9	False	0.5866666666666667	0.8533333333333333	0.5666666666666667	0.7333333333333333
correct-error	deepseek-8b	gaia	17,18,19	act/13	0	4	temporal-z	1.0	False	0.5466666666666666	0.8266666666666667	0.5666666666666667	0.7333333333333333
correct-error	deepseek-8b	gaia	17,18,19	act/13	0	4	temporal-raw	0.1	True	0.36	0.7866666666666666	0.3999999999999999	0.6666666666666666
correct-error	deepseek-8b	gaia	17,18,19	act/13	0	4	temporal-raw	0.2	False	0.12	0.5733333333333333	0.3	0.6
correct-error	deepseek-8b	gaia	17,18,19	act/13	0	4	temporal-raw	0.3	False	0.0666666666666666	0.4933333333333334	0.1999999999999999	0.5
correct-error	deepseek-8b	gaia	17,18,19	act/13	0	4	temporal-raw	0.4	False	0.0266666666666666	0.4266666666666666	0.0666666666666666	0.3333333333333333
correct-error	deepseek-8b	gaia	17,18,19	act/13	0	4	temporal-raw	0.5	False	0.0	0.4	0.0	0.2666666666666666
correct-error	deepseek-8b	gaia	17,18,19	act/13	0	4	temporal-raw	0.6	False	0.0	0.3866666666666666	0.0	0.2333333333333333
correct-error	deepseek-8b	gaia	17,18,19	act/13	0	4	temporal-raw	0.7	False	0.0	0.3733333333333333	0.0	0.2
correct-error	deepseek-8b	gaia	17,18,19	act/13	0	4	temporal-raw	0.8	False	0.0	0.3733333333333333	0.0	0.2
correct-error	deepseek-8b	gaia	17,18,19	act/13	0	4	temporal-raw	0.9	False	0.0	0.3733333333333333	0.0	0.2
correct-error	deepseek-8b	gaia	17,18,19	act/13	0	4	temporal-raw	1.0	False	0.0	0.3466666666666667	0.0	0.2
correct-error	deepseek-8b	gaia	17,18,19	act/13	0	4	earliest-top5	0.0	True	0.0133333333333333	0.4133333333333333	0.0666666666666666	0.3
correct-error	deepseek-8b	gaia	17,18,19	act/13	0	4	soap		True	0.7200000000000001	0.8533333333333334	0.6	0.7666666666666666
correct-error	deepseek-8b	hotpot	17,18,19	act/16	0	4	base	0.0	True	0.5271049596309112	0.698961937716263	0.4942528735632184	0.6752873563218391
correct-error	deepseek-8b	hotpot	17,18,19	act/16	0	4	temporal-z	0.1	True	0.5224913494809689	0.6955017301038062	0.4770114942528735	0.6724137931034482
correct-error	deepseek-8b	hotpot	17,18,19	act/16	0	4	temporal-z	0.2	False	0.5074971164936563	0.6839677047289503	0.4626436781609195	0.6609195402298851
correct-error	deepseek-8b	hotpot	17,18,19	act/16	0	4	temporal-z	0.3	False	0.4959630911188004	0.6678200692041522	0.4626436781609195	0.6695402298850575
correct-error	deepseek-8b	hotpot	17,18,19	act/16	0	4	temporal-z	0.4	False	0.4821222606689735	0.6597462514417531	0.4425287356321838	0.6551724137931034
correct-error	deepseek-8b	hotpot	17,18,19	act/16	0	4	temporal-z	0.5	False	0.4682814302191465	0.6447520184544406	0.4166666666666667	0.6408045977011494
correct-error	deepseek-8b	hotpot	17,18,19	act/16	0	4	temporal-z	0.6	False	0.4555940023068051	0.6366782006920415	0.4051724137931034	0.6293103448275862
correct-error	deepseek-8b	hotpot	17,18,19	act/16	0	4	temporal-z	0.7	False	0.4290657439446367	0.6193771626297577	0.3879310344827586	0.6178160919540231
correct-error	deepseek-8b	hotpot	17,18,19	act/16	0	4	temporal-z	0.8	False	0.4106113033448674	0.6113033448673587	0.3620689655172414	0.6063218390804598
correct-error	deepseek-8b	hotpot	17,18,19	act/16	0	4	temporal-z	0.9	False	0.3794694348327566	0.6066897347174164	0.339080459770115	0.6063218390804598
correct-error	deepseek-8b	hotpot	17,18,19	act/16	0	4	temporal-z	1.0	False	0.3483275663206459	0.5974625144175317	0.3045977011494253	0.6063218390804598
correct-error	deepseek-8b	hotpot	17,18,19	act/16	0	4	temporal-raw	0.1	True	0.1418685121107266	0.6424452133794694	0.1379310344827586	0.6609195402298851
correct-error	deepseek-8b	hotpot	17,18,19	act/16	0	4	temporal-raw	0.2	False	0.0738177623990772	0.6758938869665513	0.0689655172413793	0.7155172413793104
correct-error	deepseek-8b	hotpot	17,18,19	act/16	0	4	temporal-raw	0.3	False	0.0472895040369088	0.5709342560553633	0.043103448275862	0.603448275862069
correct-error	deepseek-8b	hotpot	17,18,19	act/16	0	4	temporal-raw	0.4	False	0.0334486735870818	0.5040369088811996	0.0258620689655172	0.4999999999999999
correct-error	deepseek-8b	hotpot	17,18,19	act/16	0	4	temporal-raw	0.5	False	0.0242214532871972	0.3817762399077278	0.0172413793103448	0.4166666666666666
correct-error	deepseek-8b	hotpot	17,18,19	act/16	0	4	temporal-raw	0.6	False	0.0207612456747404	0.3448673587081891	0.014367816091954	0.3879310344827586
correct-error	deepseek-8b	hotpot	17,18,19	act/16	0	4	temporal-raw	0.7	False	0.0184544405997693	0.328719723183391	0.014367816091954	0.367816091954023
correct-error	deepseek-8b	hotpot	17,18,19	act/16	0	4	temporal-raw	0.8	False	0.0184544405997693	0.3171856978085351	0.014367816091954	0.3591954022988505
correct-error	deepseek-8b	hotpot	17,18,19	act/16	0	4	temporal-raw	0.9	False	0.0196078431372549	0.301038062283737	0.0172413793103448	0.339080459770115
correct-error	deepseek-8b	hotpot	17,18,19	act/16	0	4	temporal-raw	1.0	False	0.0196078431372549	0.2929642445213379	0.0172413793103448	0.3333333333333333
correct-error	deepseek-8b	hotpot	17,18,19	act/16	0	4	earliest-top5	0.0	True	0.0276816608996539	0.4682814302191465	0.0229885057471264	0.4741379310344827
correct-error	deepseek-8b	hotpot	17,18,19	act/16	0	4	soap		True	0.5271049596309112	0.698961937716263	0.4942528735632184	0.6752873563218391
correct-error	deepseek-8b	math500	17,18,19	act/15	1	3	base	0.0	True	0.5991561181434599	0.5864978902953586	0.5625	0.65625
correct-error	deepseek-8b	math500	17,18,19	act/15	1	3	temporal-z	0.1	False	0.5991561181434599	0.5907172995780591	0.5625	0.65625
correct-error	deepseek-8b	math500	17,18,19	act/15	1	3	temporal-z	0.2	False	0.5991561181434599	0.5907172995780591	0.5625	0.65625
correct-error	deepseek-8b	math500	17,18,19	act/15	1	3	temporal-z	0.3	True	0.5991561181434599	0.5907172995780591	0.5625	0.65625
correct-error	deepseek-8b	math500	17,18,19	act/15	1	3	temporal-z	0.4	False	0.5949367088607596	0.5949367088607596	0.5625	0.65625
correct-error	deepseek-8b	math500	17,18,19	act/15	1	3	temporal-z	0.5	False	0.5949367088607596	0.5949367088607596	0.5625	0.65625
correct-error	deepseek-8b	math500	17,18,19	act/15	1	3	temporal-z	0.6	False	0.5949367088607596	0.5907172995780591	0.5625	0.65625
correct-error	deepseek-8b	math500	17,18,19	act/15	1	3	temporal-z	0.7	False	0.5949367088607596	0.5864978902953586	0.5625	0.65625
correct-error	deepseek-8b	math500	17,18,19	act/15	1	3	temporal-z	0.8	False	0.5907172995780591	0.5822784810126582	0.5625	0.65625
correct-error	deepseek-8b	math500	17,18,19	act/15	1	3	temporal-z	0.9	False	0.5780590717299579	0.5780590717299579	0.5520833333333334	0.6458333333333333
correct-error	deepseek-8b	math500	17,18,19	act/15	1	3	temporal-z	1.0	False	0.5738396624472574	0.5780590717299579	0.5520833333333334	0.6458333333333333
correct-error	deepseek-8b	math500	17,18,19	act/15	1	3	temporal-raw	0.1	False	0.5991561181434599	0.5864978902953586	0.5625	0.65625
correct-error	deepseek-8b	math500	17,18,19	act/15	1	3	temporal-raw	0.2	False	0.5991561181434599	0.5907172995780591	0.5625	0.65625
correct-error	deepseek-8b	math500	17,18,19	act/15	1	3	temporal-raw	0.3	True	0.5991561181434599	0.5907172995780591	0.5625	0.65625
correct-error	deepseek-8b	math500	17,18,19	act/15	1	3	temporal-raw	0.4	False	0.5949367088607596	0.5949367088607596	0.5625	0.65625
correct-error	deepseek-8b	math500	17,18,19	act/15	1	3	temporal-raw	0.5	False	0.5949367088607596	0.5949367088607596	0.5625	0.65625
correct-error	deepseek-8b	math500	17,18,19	act/15	1	3	temporal-raw	0.6	False	0.5949367088607596	0.5907172995780591	0.5625	0.65625
correct-error	deepseek-8b	math500	17,18,19	act/15	1	3	temporal-raw	0.7	False	0.5949367088607596	0.5907172995780591	0.5625	0.65625
correct-error	deepseek-8b	math500	17,18,19	act/15	1	3	temporal-raw	0.8	False	0.5907172995780591	0.5864978902953586	0.5625	0.65625
correct-error	deepseek-8b	math500	17,18,19	act/15	1	3	temporal-raw	0.9	False	0.5864978902953586	0.5864978902953586	0.5625	0.65625
correct-error	deepseek-8b	math500	17,18,19	act/15	1	3	temporal-raw	1.0	False	0.5822784810126582	0.5780590717299577	0.5625	0.6666666666666667
correct-error	deepseek-8b	math500	17,18,19	act/15	1	3	earliest-top5	0.0	True	0.0168776371308016	0.1561181434599156	0.0208333333333333	0.125
correct-error	deepseek-8b	math500	17,18,19	act/15	1	3	soap		True	0.5991561181434598	0.5864978902953587	0.5625	0.65625
correct-error	deepseek-8b	mmlu_pro	17,18,19	act/8	0	3	base	0.0	True	0.8043478260869565	0.826086956521739	0.5789473684210527	0.6842105263157895
correct-error	deepseek-8b	mmlu_pro	17,18,19	act/8	0	3	temporal-z	0.1	False	0.7971014492753623	0.826086956521739	0.5789473684210527	0.6842105263157895
correct-error	deepseek-8b	mmlu_pro	17,18,19	act/8	0	3	temporal-z	0.2	True	0.7971014492753623	0.826086956521739	0.5614035087719298	0.6842105263157895
correct-error	deepseek-8b	mmlu_pro	17,18,19	act/8	0	3	temporal-z	0.3	False	0.7826086956521738	0.826086956521739	0.5614035087719298	0.6842105263157895
correct-error	deepseek-8b	mmlu_pro	17,18,19	act/8	0	3	temporal-z	0.4	False	0.7608695652173914	0.8333333333333333	0.543859649122807	0.6842105263157895
correct-error	deepseek-8b	mmlu_pro	17,18,19	act/8	0	3	temporal-z	0.5	False	0.7391304347826086	0.8405797101449275	0.543859649122807	0.6842105263157895
correct-error	deepseek-8b	mmlu_pro	17,18,19	act/8	0	3	temporal-z	0.6	False	0.7391304347826086	0.8405797101449275	0.543859649122807	0.6666666666666666
correct-error	deepseek-8b	mmlu_pro	17,18,19	act/8	0	3	temporal-z	0.7	False	0.7318840579710144	0.8405797101449275	0.543859649122807	0.6666666666666666
correct-error	deepseek-8b	mmlu_pro	17,18,19	act/8	0	3	temporal-z	0.8	False	0.7246376811594204	0.8405797101449275	0.5263157894736843	0.6666666666666666
correct-error	deepseek-8b	mmlu_pro	17,18,19	act/8	0	3	temporal-z	0.9	False	0.7101449275362319	0.8405797101449275	0.5263157894736843	0.6666666666666666
correct-error	deepseek-8b	mmlu_pro	17,18,19	act/8	0	3	temporal-z	1.0	False	0.7101449275362319	0.8405797101449275	0.543859649122807	0.6842105263157895
correct-error	deepseek-8b	mmlu_pro	17,18,19	act/8	0	3	temporal-raw	0.1	True	0.7101449275362319	0.8478260869565217	0.5087719298245614	0.6842105263157895
correct-error	deepseek-8b	mmlu_pro	17,18,19	act/8	0	3	temporal-raw	0.2	False	0.6666666666666666	0.8478260869565217	0.5087719298245614	0.7192982456140351
correct-error	deepseek-8b	mmlu_pro	17,18,19	act/8	0	3	temporal-raw	0.3	False	0.3695652173913043	0.5652173913043478	0.2456140350877192	0.4912280701754385
correct-error	deepseek-8b	mmlu_pro	17,18,19	act/8	0	3	temporal-raw	0.4	False	0.2246376811594203	0.4202898550724637	0.1578947368421052	0.4035087719298245
correct-error	deepseek-8b	mmlu_pro	17,18,19	act/8	0	3	temporal-raw	0.5	False	0.1521739130434782	0.3478260869565217	0.1228070175438596	0.3684210526315789
correct-error	deepseek-8b	mmlu_pro	17,18,19	act/8	0	3	temporal-raw	0.6	False	0.1159420289855072	0.3043478260869565	0.087719298245614	0.2982456140350877
correct-error	deepseek-8b	mmlu_pro	17,18,19	act/8	0	3	temporal-raw	0.7	False	0.1014492753623188	0.2753623188405797	0.0701754385964912	0.2631578947368421
correct-error	deepseek-8b	mmlu_pro	17,18,19	act/8	0	3	temporal-raw	0.8	False	0.0652173913043478	0.1884057971014492	0.0701754385964912	0.1929824561403508
correct-error	deepseek-8b	mmlu_pro	17,18,19	act/8	0	3	temporal-raw	0.9	False	0.0797101449275362	0.1739130434782608	0.0701754385964912	0.175438596491228
correct-error	deepseek-8b	mmlu_pro	17,18,19	act/8	0	3	temporal-raw	1.0	False	0.0942028985507246	0.1666666666666666	0.1052631578947368	0.175438596491228
correct-error	deepseek-8b	mmlu_pro	17,18,19	act/8	0	3	earliest-top5	0.0	True	0.0217391304347826	0.0942028985507246	0.0350877192982456	0.1228070175438596
correct-error	deepseek-8b	mmlu_pro	17,18,19	act/8	0	3	soap		True	0.8043478260869565	0.8260869565217392	0.5789473684210525	0.6842105263157894
correct-error	deepseek-8b	musique	17,18,19	act/13	0	6	base	0.0	True	0.4465811965811966	0.7564102564102564	0.455026455026455	0.7671957671957672
correct-error	deepseek-8b	musique	17,18,19	act/13	0	6	temporal-z	0.1	True	0.4316239316239316	0.7542735042735043	0.4444444444444444	0.7671957671957672
correct-error	deepseek-8b	musique	17,18,19	act/13	0	6	temporal-z	0.2	False	0.4102564102564102	0.7521367521367521	0.4285714285714285	0.7671957671957672
correct-error	deepseek-8b	musique	17,18,19	act/13	0	6	temporal-z	0.3	False	0.4017094017094017	0.7521367521367521	0.4179894179894179	0.7671957671957672
correct-error	deepseek-8b	musique	17,18,19	act/13	0	6	temporal-z	0.4	False	0.3846153846153847	0.7521367521367521	0.4021164021164021	0.7671957671957672
correct-error	deepseek-8b	musique	17,18,19	act/13	0	6	temporal-z	0.5	False	0.376068376068376	0.7542735042735043	0.3915343915343915	0.7671957671957672
correct-error	deepseek-8b	musique	17,18,19	act/13	0	6	temporal-z	0.6	False	0.3632478632478633	0.7542735042735043	0.365079365079365	0.7671957671957672
correct-error	deepseek-8b	musique	17,18,19	act/13	0	6	temporal-z	0.7	False	0.3397435897435897	0.7542735042735043	0.3439153439153439	0.7671957671957672
correct-error	deepseek-8b	musique	17,18,19	act/13	0	6	temporal-z	0.8	False	0.3247863247863248	0.7478632478632479	0.3068783068783068	0.7619047619047619
correct-error	deepseek-8b	musique	17,18,19	act/13	0	6	temporal-z	0.9	False	0.2948717948717949	0.7435897435897436	0.2804232804232804	0.7619047619047619
correct-error	deepseek-8b	musique	17,18,19	act/13	0	6	temporal-z	1.0	False	0.2863247863247863	0.7435897435897436	0.2698412698412698	0.7619047619047619
correct-error	deepseek-8b	musique	17,18,19	act/13	0	6	temporal-raw	0.1	True	0.2115384615384615	0.7307692307692308	0.1957671957671957	0.7619047619047619
correct-error	deepseek-8b	musique	17,18,19	act/13	0	6	temporal-raw	0.2	False	0.1346153846153846	0.7435897435897436	0.1058201058201058	0.7619047619047619
correct-error	deepseek-8b	musique	17,18,19	act/13	0	6	temporal-raw	0.3	False	0.1089743589743589	0.7393162393162394	0.0899470899470899	0.7566137566137566
correct-error	deepseek-8b	musique	17,18,19	act/13	0	6	temporal-raw	0.4	False	0.0448717948717948	0.7094017094017093	0.0423280423280423	0.7301587301587301
correct-error	deepseek-8b	musique	17,18,19	act/13	0	6	temporal-raw	0.5	False	0.0384615384615384	0.7136752136752137	0.0317460317460317	0.7354497354497354
correct-error	deepseek-8b	musique	17,18,19	act/13	0	6	temporal-raw	0.6	False	0.0363247863247863	0.6645299145299145	0.0264550264550264	0.6825396825396826
correct-error	deepseek-8b	musique	17,18,19	act/13	0	6	temporal-raw	0.7	False	0.0384615384615384	0.6047008547008547	0.0264550264550264	0.5820105820105821
correct-error	deepseek-8b	musique	17,18,19	act/13	0	6	temporal-raw	0.8	False	0.0384615384615384	0.5918803418803419	0.037037037037037	0.5714285714285715
correct-error	deepseek-8b	musique	17,18,19	act/13	0	6	temporal-raw	0.9	False	0.0341880341880341	0.5576923076923077	0.037037037037037	0.5132275132275133
correct-error	deepseek-8b	musique	17,18,19	act/13	0	6	temporal-raw	1.0	False	0.0363247863247863	0.5341880341880342	0.037037037037037	0.5079365079365079
correct-error	deepseek-8b	musique	17,18,19	act/13	0	6	earliest-top5	0.0	True	0.0384615384615384	0.5854700854700854	0.0264550264550264	0.5767195767195767
correct-error	deepseek-8b	musique	17,18,19	act/13	0	6	soap		True	0.4465811965811965	0.7564102564102564	0.4550264550264549	0.7671957671957671
correct-error	deepseek-8b	wikimqa	17,18,19	act/12	0	3	base	0.0	True	0.5186194368755677	0.6866485013623979	0.5056689342403629	0.7301587301587302
correct-error	deepseek-8b	wikimqa	17,18,19	act/12	0	3	temporal-z	0.1	True	0.5140781108083561	0.6857402361489555	0.4943310657596371	0.7301587301587302
correct-error	deepseek-8b	wikimqa	17,18,19	act/12	0	3	temporal-z	0.2	False	0.5040871934604905	0.6848319709355132	0.4852607709750567	0.7301587301587302
correct-error	deepseek-8b	wikimqa	17,18,19	act/12	0	3	temporal-z	0.3	False	0.4995458673932788	0.6839237057220708	0.4807256235827664	0.7256235827664399
correct-error	deepseek-8b	wikimqa	17,18,19	act/12	0	3	temporal-z	0.4	False	0.4904632152588556	0.6839237057220708	0.4716553287981859	0.7324263038548753
correct-error	deepseek-8b	wikimqa	17,18,19	act/12	0	3	temporal-z	0.5	False	0.4786557674841053	0.6866485013623979	0.4444444444444445	0.7301587301587301
correct-error	deepseek-8b	wikimqa	17,18,19	act/12	0	3	temporal-z	0.6	False	0.4659400544959128	0.6875567665758402	0.4467120181405896	0.7346938775510204
correct-error	deepseek-8b	wikimqa	17,18,19	act/12	0	3	temporal-z	0.7	False	0.4523160762942779	0.6884650317892825	0.4331065759637188	0.7324263038548753
correct-error	deepseek-8b	wikimqa	17,18,19	act/12	0	3	temporal-z	0.8	False	0.4277929155313351	0.6884650317892825	0.419501133786848	0.7324263038548753
correct-error	deepseek-8b	wikimqa	17,18,19	act/12	0	3	temporal-z	0.9	False	0.4032697547683923	0.6875567665758402	0.4036281179138322	0.7324263038548753
correct-error	deepseek-8b	wikimqa	17,18,19	act/12	0	3	temporal-z	1.0	False	0.3805631244323342	0.6857402361489555	0.3854875283446712	0.7301587301587301
correct-error	deepseek-8b	wikimqa	17,18,19	act/12	0	3	temporal-raw	0.1	True	0.1226158038147139	0.6866485013623977	0.1337868480725623	0.7414965986394558
correct-error	deepseek-8b	wikimqa	17,18,19	act/12	0	3	temporal-raw	0.2	False	0.0653950953678474	0.6857402361489555	0.0907029478458049	0.746031746031746
correct-error	deepseek-8b	wikimqa	17,18,19	act/12	0	3	temporal-raw	0.3	False	0.0390554041780199	0.6811989100817439	0.0521541950113378	0.7369614512471656
correct-error	deepseek-8b	wikimqa	17,18,19	act/12	0	3	temporal-raw	0.4	False	0.0181653042688465	0.6566757493188011	0.0272108843537415	0.6961451247165532
correct-error	deepseek-8b	wikimqa	17,18,19	act/12	0	3	temporal-raw	0.5	False	0.0099909173478655	0.6348773841961853	0.0158730158730158	0.6621315192743764
correct-error	deepseek-8b	wikimqa	17,18,19	act/12	0	3	temporal-raw	0.6	False	0.0063578564940962	0.5440508628519528	0.0113378684807256	0.5850340136054422
correct-error	deepseek-8b	wikimqa	17,18,19	act/12	0	3	temporal-raw	0.7	False	0.0045413260672116	0.4968210717529518	0.0113378684807256	0.5578231292517006
correct-error	deepseek-8b	wikimqa	17,18,19	act/12	0	3	temporal-raw	0.8	False	0.0045413260672116	0.4523160762942779	0.0113378684807256	0.5170068027210885
correct-error	deepseek-8b	wikimqa	17,18,19	act/12	0	3	temporal-raw	0.9	False	0.0054495912806539	0.3950953678474114	0.0113378684807256	0.4535147392290249
correct-error	deepseek-8b	wikimqa	17,18,19	act/12	0	3	temporal-raw	1.0	False	0.0072661217075386	0.3596730245231607	0.0158730158730158	0.4058956916099773
correct-error	deepseek-8b	wikimqa	17,18,19	act/12	0	3	earliest-top5	0.0	True	0.0272479564032697	0.6466848319709355	0.0317460317460317	0.6984126984126984
correct-error	deepseek-8b	wikimqa	17,18,19	act/12	0	3	soap		True	0.553133514986376	0.6948228882833788	0.582766439909297	0.7369614512471655
