with_gt	judge	method	dataset	subset	seed	seeds	n_preds	n_test	n_missing	n_null_step	step_acc	agent_acc	agent_acc_substring	family	train_seed
False	deepseek-8b	oat.s45	correct-error	wikimqa	17	17,18,19	733	367	0	0	0.35967302452316074	0.5776566757493188	0.5776566757493188	oat	45
False	deepseek-8b	oat.s45	correct-error	wikimqa	18	17,18,19	733	367	0	0	0.37057220708446864	0.5831062670299727	0.5831062670299727	oat	45
False	deepseek-8b	oat.s45	correct-error	wikimqa	19	17,18,19	733	367	0	0	0.3405994550408719	0.5776566757493188	0.5776566757493188	oat	45
False	deepseek-8b	oat.s46	correct-error	wikimqa	17	17,18,19	733	367	0	0	0.3651226158038147	0.5885558583106267	0.5885558583106267	oat	46
False	deepseek-8b	oat.s46	correct-error	wikimqa	18	17,18,19	733	367	0	0	0.3760217983651226	0.5858310626702997	0.5858310626702997	oat	46
False	deepseek-8b	oat.s46	correct-error	wikimqa	19	17,18,19	733	367	0	0	0.3542234332425068	0.5694822888283378	0.5694822888283378	oat	46
False	deepseek-8b	stepfinder.s42	correct-error	wikimqa	17	17,18,19	733	367	0	0	0.0653950953678474	0.7002724795640327	0.7002724795640327	stepfinder	42
False	deepseek-8b	stepfinder.s42	correct-error	wikimqa	18	17,18,19	733	367	0	0	0.07356948228882834	0.6811989100817438	0.6811989100817438	stepfinder	42
False	deepseek-8b	stepfinder.s42	correct-error	wikimqa	19	17,18,19	733	367	0	0	0.05994550408719346	0.6648501362397821	0.6648501362397821	stepfinder	42
False	deepseek-8b	stepfinder.s43	correct-error	wikimqa	17	17,18,19	733	367	0	0	0.13896457765667575	0.6566757493188011	0.6566757493188011	stepfinder	43
False	deepseek-8b	stepfinder.s43	correct-error	wikimqa	18	17,18,19	733	367	0	0	0.1307901907356948	0.5940054495912807	0.5940054495912807	stepfinder	43
False	deepseek-8b	stepfinder.s43	correct-error	wikimqa	19	17,18,19	733	367	0	0	0.11989100817438691	0.6076294277929155	0.6076294277929155	stepfinder	43
False	deepseek-8b	stepfinder.s44	correct-error	wikimqa	17	17,18,19	733	367	0	0	0.16076294277929154	0.6975476839237057	0.6975476839237057	stepfinder	44
False	deepseek-8b	stepfinder.s44	correct-error	wikimqa	18	17,18,19	733	367	0	0	0.16076294277929154	0.6757493188010899	0.6757493188010899	stepfinder	44
False	deepseek-8b	stepfinder.s44	correct-error	wikimqa	19	17,18,19	733	367	0	0	0.15803814713896458	0.6811989100817438	0.6811989100817438	stepfinder	44
False	deepseek-8b	stepfinder.s45	correct-error	wikimqa	17	17,18,19	733	367	0	0	0.14713896457765668	0.6839237057220708	0.6839237057220708	stepfinder	45
False	deepseek-8b	stepfinder.s45	correct-error	wikimqa	18	17,18,19	733	367	0	0	0.1553133514986376	0.6539509536784741	0.6539509536784741	stepfinder	45
False	deepseek-8b	stepfinder.s45	correct-error	wikimqa	19	17,18,19	733	367	0	0	0.1307901907356948	0.670299727520436	0.670299727520436	stepfinder	45
False	deepseek-8b	stepfinder.s46	correct-error	wikimqa	17	17,18,19	733	367	0	0	0.10626702997275204	0.7029972752043597	0.7029972752043597	stepfinder	46
False	deepseek-8b	stepfinder.s46	correct-error	wikimqa	18	17,18,19	733	367	0	0	0.1226158038147139	0.6730245231607629	0.6730245231607629	stepfinder	46
False	deepseek-8b	stepfinder.s46	correct-error	wikimqa	19	17,18,19	733	367	0	0	0.10354223433242507	0.6539509536784741	0.6539509536784741	stepfinder	46
False	qwen3-embedding-0.6b	stepfinder.s42	correct-error	wikimqa	17	17,18,19	733	367	0	0	0.1444141689373297	0.667574931880109	0.667574931880109	stepfinder	42
False	qwen3-embedding-0.6b	stepfinder.s42	correct-error	wikimqa	18	17,18,19	733	367	0	0	0.1553133514986376	0.6730245231607629	0.6730245231607629	stepfinder	42
False	qwen3-embedding-0.6b	stepfinder.s42	correct-error	wikimqa	19	17,18,19	733	367	0	0	0.14986376021798364	0.6648501362397821	0.6648501362397821	stepfinder	42
False	qwen3-embedding-0.6b	stepfinder.s43	correct-error	wikimqa	17	17,18,19	733	367	0	0	0.13896457765667575	0.6648501362397821	0.6648501362397821	stepfinder	43
False	qwen3-embedding-0.6b	stepfinder.s43	correct-error	wikimqa	18	17,18,19	733	367	0	0	0.11989100817438691	0.6294277929155313	0.6294277929155313	stepfinder	43
False	qwen3-embedding-0.6b	stepfinder.s43	correct-error	wikimqa	19	17,18,19	733	367	0	0	0.11989100817438691	0.6076294277929155	0.6076294277929155	stepfinder	43
False	qwen3-embedding-0.6b	stepfinder.s44	correct-error	wikimqa	17	17,18,19	733	367	0	0	0.2670299727520436	0.6811989100817438	0.6811989100817438	stepfinder	44
False	qwen3-embedding-0.6b	stepfinder.s44	correct-error	wikimqa	18	17,18,19	733	367	0	0	0.2997275204359673	0.6757493188010899	0.6757493188010899	stepfinder	44
False	qwen3-embedding-0.6b	stepfinder.s44	correct-error	wikimqa	19	17,18,19	733	367	0	0	0.26430517711171664	0.6485013623978202	0.6485013623978202	stepfinder	44
False	qwen3-embedding-0.6b	stepfinder.s45	correct-error	wikimqa	17	17,18,19	733	367	0	0	0.22615803814713897	0.6648501362397821	0.6648501362397821	stepfinder	45
False	qwen3-embedding-0.6b	stepfinder.s45	correct-error	wikimqa	18	17,18,19	733	367	0	0	0.2670299727520436	0.6730245231607629	0.6730245231607629	stepfinder	45
False	qwen3-embedding-0.6b	stepfinder.s45	correct-error	wikimqa	19	17,18,19	733	367	0	0	0.22888283378746593	0.6485013623978202	0.6485013623978202	stepfinder	45
False	qwen3-embedding-0.6b	stepfinder.s46	correct-error	wikimqa	17	17,18,19	733	367	0	0	0.17166212534059946	0.6485013623978202	0.6485013623978202	stepfinder	46
False	qwen3-embedding-0.6b	stepfinder.s46	correct-error	wikimqa	18	17,18,19	733	367	0	0	0.18256130790190736	0.6457765667574932	0.6457765667574932	stepfinder	46
False	qwen3-embedding-0.6b	stepfinder.s46	correct-error	wikimqa	19	17,18,19	733	367	0	0	0.15803814713896458	0.6403269754768393	0.6403269754768393	stepfinder	46
True	qwen3.5-9b	oat.s42	ww	algorithm-generated	38	38,39,40	126	63	0	0	0.20634920634920634	0.49206349206349204	0.49206349206349204	oat	42
True	qwen3.5-9b	oat.s42	ww	algorithm-generated	39	38,39,40	126	63	0	0	0.20634920634920634	0.42857142857142855	0.42857142857142855	oat	42
True	qwen3.5-9b	oat.s42	ww	algorithm-generated	40	38,39,40	126	63	0	0	0.2222222222222222	0.4444444444444444	0.4444444444444444	oat	42
True	qwen3.5-9b	oat.s43	ww	algorithm-generated	38	38,39,40	126	63	0	0	0.19047619047619047	0.47619047619047616	0.47619047619047616	oat	43
True	qwen3.5-9b	oat.s43	ww	algorithm-generated	39	38,39,40	126	63	0	0	0.20634920634920634	0.4126984126984127	0.4126984126984127	oat	43
True	qwen3.5-9b	oat.s43	ww	algorithm-generated	40	38,39,40	126	63	0	0	0.20634920634920634	0.4126984126984127	0.4126984126984127	oat	43
True	qwen3.5-9b	oat.s44	ww	algorithm-generated	38	38,39,40	126	63	0	0	0.20634920634920634	0.49206349206349204	0.49206349206349204	oat	44
True	qwen3.5-9b	oat.s44	ww	algorithm-generated	39	38,39,40	126	63	0	0	0.20634920634920634	0.4444444444444444	0.4444444444444444	oat	44
True	qwen3.5-9b	oat.s44	ww	algorithm-generated	40	38,39,40	126	63	0	0	0.2222222222222222	0.4444444444444444	0.4444444444444444	oat	44
True	qwen3.5-9b	oat.s45	ww	algorithm-generated	38	38,39,40	126	63	0	0	0.2222222222222222	0.49206349206349204	0.49206349206349204	oat	45
True	qwen3.5-9b	oat.s45	ww	algorithm-generated	39	38,39,40	126	63	0	0	0.20634920634920634	0.42857142857142855	0.42857142857142855	oat	45
True	qwen3.5-9b	oat.s45	ww	algorithm-generated	40	38,39,40	126	63	0	0	0.25396825396825395	0.4444444444444444	0.4444444444444444	oat	45
True	qwen3.5-9b	oat.s46	ww	algorithm-generated	38	38,39,40	126	63	0	0	0.23809523809523808	0.49206349206349204	0.49206349206349204	oat	46
True	qwen3.5-9b	oat.s46	ww	algorithm-generated	39	38,39,40	126	63	0	0	0.25396825396825395	0.4603174603174603	0.4603174603174603	oat	46
True	qwen3.5-9b	oat.s46	ww	algorithm-generated	40	38,39,40	126	63	0	0	0.2698412698412698	0.4603174603174603	0.4603174603174603	oat	46
True	qwen3.5-9b	stepfinder.s42	ww	algorithm-generated	38	38,39,40	126	63	0	0	0.14285714285714285	0.4126984126984127	0.4126984126984127	stepfinder	42
True	qwen3.5-9b	stepfinder.s42	ww	algorithm-generated	39	38,39,40	126	63	0	0	0.19047619047619047	0.4126984126984127	0.4126984126984127	stepfinder	42
True	qwen3.5-9b	stepfinder.s42	ww	algorithm-generated	40	38,39,40	126	63	0	0	0.23809523809523808	0.4603174603174603	0.4603174603174603	stepfinder	42
True	qwen3.5-9b	stepfinder.s43	ww	algorithm-generated	38	38,39,40	126	63	0	0	0.12698412698412698	0.3492063492063492	0.3492063492063492	stepfinder	43
True	qwen3.5-9b	stepfinder.s43	ww	algorithm-generated	39	38,39,40	126	63	0	0	0.14285714285714285	0.4444444444444444	0.4444444444444444	stepfinder	43
True	qwen3.5-9b	stepfinder.s43	ww	algorithm-generated	40	38,39,40	126	63	0	0	0.1746031746031746	0.4126984126984127	0.4126984126984127	stepfinder	43
True	qwen3.5-9b	stepfinder.s44	ww	algorithm-generated	38	38,39,40	126	63	0	0	0.1746031746031746	0.4126984126984127	0.4126984126984127	stepfinder	44
True	qwen3.5-9b	stepfinder.s44	ww	algorithm-generated	39	38,39,40	126	63	0	0	0.2222222222222222	0.47619047619047616	0.47619047619047616	stepfinder	44
True	qwen3.5-9b	stepfinder.s44	ww	algorithm-generated	40	38,39,40	126	63	0	0	0.20634920634920634	0.4603174603174603	0.4603174603174603	stepfinder	44
True	qwen3.5-9b	stepfinder.s45	ww	algorithm-generated	38	38,39,40	126	63	0	0	0.1111111111111111	0.38095238095238093	0.38095238095238093	stepfinder	45
True	qwen3.5-9b	stepfinder.s45	ww	algorithm-generated	39	38,39,40	126	63	0	0	0.1746031746031746	0.4603174603174603	0.4603174603174603	stepfinder	45
True	qwen3.5-9b	stepfinder.s45	ww	algorithm-generated	40	38,39,40	126	63	0	0	0.19047619047619047	0.4444444444444444	0.4444444444444444	stepfinder	45
True	qwen3.5-9b	stepfinder.s46	ww	algorithm-generated	38	38,39,40	126	63	0	0	0.19047619047619047	0.49206349206349204	0.49206349206349204	stepfinder	46
True	qwen3.5-9b	stepfinder.s46	ww	algorithm-generated	39	38,39,40	126	63	0	0	0.2857142857142857	0.5396825396825397	0.5396825396825397	stepfinder	46
True	qwen3.5-9b	stepfinder.s46	ww	algorithm-generated	40	38,39,40	126	63	0	0	0.20634920634920634	0.47619047619047616	0.47619047619047616	stepfinder	46
True	deepseek-8b	oat.s42	ww	algorithm-generated	38	38,39,40	126	63	0	0	0.2222222222222222	0.5238095238095238	0.5238095238095238	oat	42
True	deepseek-8b	oat.s42	ww	algorithm-generated	39	38,39,40	126	63	0	0	0.19047619047619047	0.4603174603174603	0.4603174603174603	oat	42
True	deepseek-8b	oat.s42	ww	algorithm-generated	40	38,39,40	126	63	0	0	0.1746031746031746	0.4444444444444444	0.4444444444444444	oat	42
True	deepseek-8b	oat.s43	ww	algorithm-generated	38	38,39,40	126	63	0	0	0.2222222222222222	0.49206349206349204	0.49206349206349204	oat	43
True	deepseek-8b	oat.s43	ww	algorithm-generated	39	38,39,40	126	63	0	0	0.19047619047619047	0.3968253968253968	0.3968253968253968	oat	43
True	deepseek-8b	oat.s43	ww	algorithm-generated	40	38,39,40	126	63	0	0	0.20634920634920634	0.42857142857142855	0.42857142857142855	oat	43
True	deepseek-8b	oat.s44	ww	algorithm-generated	38	38,39,40	126	63	0	0	0.23809523809523808	0.5238095238095238	0.5238095238095238	oat	44
True	deepseek-8b	oat.s44	ww	algorithm-generated	39	38,39,40	126	63	0	0	0.2222222222222222	0.47619047619047616	0.47619047619047616	oat	44
True	deepseek-8b	oat.s44	ww	algorithm-generated	40	38,39,40	126	63	0	0	0.20634920634920634	0.4444444444444444	0.4444444444444444	oat	44
True	deepseek-8b	oat.s45	ww	algorithm-generated	38	38,39,40	126	63	0	0	0.25396825396825395	0.5396825396825397	0.5396825396825397	oat	45
True	deepseek-8b	oat.s45	ww	algorithm-generated	39	38,39,40	126	63	0	0	0.1746031746031746	0.4126984126984127	0.4126984126984127	oat	45
True	deepseek-8b	oat.s45	ww	algorithm-generated	40	38,39,40	126	63	0	0	0.19047619047619047	0.42857142857142855	0.42857142857142855	oat	45
True	deepseek-8b	oat.s46	ww	algorithm-generated	38	38,39,40	126	63	0	0	0.2222222222222222	0.5079365079365079	0.5079365079365079	oat	46
True	deepseek-8b	oat.s46	ww	algorithm-generated	39	38,39,40	126	63	0	0	0.2222222222222222	0.4603174603174603	0.4603174603174603	oat	46
True	deepseek-8b	oat.s46	ww	algorithm-generated	40	38,39,40	126	63	0	0	0.19047619047619047	0.42857142857142855	0.42857142857142855	oat	46
True	deepseek-8b	stepfinder.s42	ww	algorithm-generated	38	38,39,40	126	63	0	0	0.1746031746031746	0.38095238095238093	0.38095238095238093	stepfinder	42
True	deepseek-8b	stepfinder.s42	ww	algorithm-generated	39	38,39,40	126	63	0	0	0.23809523809523808	0.4603174603174603	0.4603174603174603	stepfinder	42
True	deepseek-8b	stepfinder.s42	ww	algorithm-generated	40	38,39,40	126	63	0	0	0.23809523809523808	0.4444444444444444	0.4444444444444444	stepfinder	42
True	deepseek-8b	stepfinder.s43	ww	algorithm-generated	38	38,39,40	126	63	0	0	0.2222222222222222	0.49206349206349204	0.49206349206349204	stepfinder	43
True	deepseek-8b	stepfinder.s43	ww	algorithm-generated	39	38,39,40	126	63	0	0	0.25396825396825395	0.5079365079365079	0.5079365079365079	stepfinder	43
True	deepseek-8b	stepfinder.s43	ww	algorithm-generated	40	38,39,40	126	63	0	0	0.20634920634920634	0.5079365079365079	0.5079365079365079	stepfinder	43
True	deepseek-8b	stepfinder.s44	ww	algorithm-generated	38	38,39,40	126	63	0	0	0.14285714285714285	0.3333333333333333	0.3333333333333333	stepfinder	44
True	deepseek-8b	stepfinder.s44	ww	algorithm-generated	39	38,39,40	126	63	0	0	0.19047619047619047	0.42857142857142855	0.42857142857142855	stepfinder	44
True	deepseek-8b	stepfinder.s44	ww	algorithm-generated	40	38,39,40	126	63	0	0	0.25396825396825395	0.4444444444444444	0.4444444444444444	stepfinder	44
True	deepseek-8b	stepfinder.s45	ww	algorithm-generated	38	38,39,40	126	63	0	0	0.1111111111111111	0.31746031746031744	0.31746031746031744	stepfinder	45
True	deepseek-8b	stepfinder.s45	ww	algorithm-generated	39	38,39,40	126	63	0	0	0.12698412698412698	0.4126984126984127	0.4126984126984127	stepfinder	45
True	deepseek-8b	stepfinder.s45	ww	algorithm-generated	40	38,39,40	126	63	0	0	0.1746031746031746	0.36507936507936506	0.36507936507936506	stepfinder	45
True	deepseek-8b	stepfinder.s46	ww	algorithm-generated	38	38,39,40	126	63	0	0	0.12698412698412698	0.3333333333333333	0.3333333333333333	stepfinder	46
True	deepseek-8b	stepfinder.s46	ww	algorithm-generated	39	38,39,40	126	63	0	0	0.20634920634920634	0.4126984126984127	0.4126984126984127	stepfinder	46
True	deepseek-8b	stepfinder.s46	ww	algorithm-generated	40	38,39,40	126	63	0	0	0.1746031746031746	0.38095238095238093	0.38095238095238093	stepfinder	46
True	qwen3-embedding-0.6b	stepfinder.s42	ww	algorithm-generated	38	38,39,40	126	63	0	0	0.14285714285714285	0.5079365079365079	0.5079365079365079	stepfinder	42
True	qwen3-embedding-0.6b	stepfinder.s42	ww	algorithm-generated	39	38,39,40	126	63	0	0	0.19047619047619047	0.42857142857142855	0.42857142857142855	stepfinder	42
True	qwen3-embedding-0.6b	stepfinder.s42	ww	algorithm-generated	40	38,39,40	126	63	0	0	0.2222222222222222	0.4603174603174603	0.4603174603174603	stepfinder	42
True	qwen3-embedding-0.6b	stepfinder.s43	ww	algorithm-generated	38	38,39,40	126	63	0	0	0.2857142857142857	0.5555555555555556	0.5555555555555556	stepfinder	43
True	qwen3-embedding-0.6b	stepfinder.s43	ww	algorithm-generated	39	38,39,40	126	63	0	0	0.2698412698412698	0.4444444444444444	0.4444444444444444	stepfinder	43
True	qwen3-embedding-0.6b	stepfinder.s43	ww	algorithm-generated	40	38,39,40	126	63	0	0	0.2698412698412698	0.4444444444444444	0.4444444444444444	stepfinder	43
True	qwen3-embedding-0.6b	stepfinder.s44	ww	algorithm-generated	38	38,39,40	126	63	0	0	0.19047619047619047	0.4444444444444444	0.4444444444444444	stepfinder	44
True	qwen3-embedding-0.6b	stepfinder.s44	ww	algorithm-generated	39	38,39,40	126	63	0	0	0.2857142857142857	0.4126984126984127	0.4126984126984127	stepfinder	44
True	qwen3-embedding-0.6b	stepfinder.s44	ww	algorithm-generated	40	38,39,40	126	63	0	0	0.23809523809523808	0.4126984126984127	0.4126984126984127	stepfinder	44
True	qwen3-embedding-0.6b	stepfinder.s45	ww	algorithm-generated	38	38,39,40	126	63	0	0	0.12698412698412698	0.3968253968253968	0.3968253968253968	stepfinder	45
True	qwen3-embedding-0.6b	stepfinder.s45	ww	algorithm-generated	39	38,39,40	126	63	0	0	0.19047619047619047	0.4126984126984127	0.4126984126984127	stepfinder	45
True	qwen3-embedding-0.6b	stepfinder.s45	ww	algorithm-generated	40	38,39,40	126	63	0	0	0.15873015873015872	0.4126984126984127	0.4126984126984127	stepfinder	45
True	qwen3-embedding-0.6b	stepfinder.s46	ww	algorithm-generated	38	38,39,40	126	63	0	0	0.2222222222222222	0.42857142857142855	0.42857142857142855	stepfinder	46
True	qwen3-embedding-0.6b	stepfinder.s46	ww	algorithm-generated	39	38,39,40	126	63	0	0	0.25396825396825395	0.3968253968253968	0.3968253968253968	stepfinder	46
True	qwen3-embedding-0.6b	stepfinder.s46	ww	algorithm-generated	40	38,39,40	126	63	0	0	0.2222222222222222	0.38095238095238093	0.38095238095238093	stepfinder	46
True	qwen3.5-9b	oat.s42	ww	hand-crafted	13	13,14,15	58	29	0	0	0.1724137931034483	0.6551724137931034	0.6551724137931034	oat	42
True	qwen3.5-9b	oat.s42	ww	hand-crafted	14	13,14,15	58	29	0	0	0.06896551724137931	0.4482758620689655	0.4482758620689655	oat	42
True	qwen3.5-9b	oat.s42	ww	hand-crafted	15	13,14,15	58	29	0	0	0.0	0.5862068965517241	0.5862068965517241	oat	42
True	qwen3.5-9b	oat.s43	ww	hand-crafted	13	13,14,15	58	29	0	0	0.1724137931034483	0.5172413793103449	0.5172413793103449	oat	43
True	qwen3.5-9b	oat.s43	ww	hand-crafted	14	13,14,15	58	29	0	0	0.06896551724137931	0.41379310344827586	0.41379310344827586	oat	43
True	qwen3.5-9b	oat.s43	ww	hand-crafted	15	13,14,15	58	29	0	0	0.0	0.4827586206896552	0.4827586206896552	oat	43
True	qwen3.5-9b	oat.s44	ww	hand-crafted	13	13,14,15	58	29	0	0	0.1724137931034483	0.6206896551724138	0.6206896551724138	oat	44
True	qwen3.5-9b	oat.s44	ww	hand-crafted	14	13,14,15	58	29	0	0	0.06896551724137931	0.4482758620689655	0.4482758620689655	oat	44
True	qwen3.5-9b	oat.s44	ww	hand-crafted	15	13,14,15	58	29	0	0	0.0	0.5172413793103449	0.5172413793103449	oat	44
True	qwen3.5-9b	oat.s45	ww	hand-crafted	13	13,14,15	58	29	0	0	0.1724137931034483	0.6551724137931034	0.6551724137931034	oat	45
True	qwen3.5-9b	oat.s45	ww	hand-crafted	14	13,14,15	58	29	0	0	0.06896551724137931	0.4482758620689655	0.4482758620689655	oat	45
True	qwen3.5-9b	oat.s45	ww	hand-crafted	15	13,14,15	58	29	0	0	0.0	0.5862068965517241	0.5862068965517241	oat	45
True	qwen3.5-9b	oat.s46	ww	hand-crafted	13	13,14,15	58	29	0	0	0.1724137931034483	0.5862068965517241	0.5862068965517241	oat	46
True	qwen3.5-9b	oat.s46	ww	hand-crafted	14	13,14,15	58	29	0	0	0.06896551724137931	0.41379310344827586	0.41379310344827586	oat	46
True	qwen3.5-9b	oat.s46	ww	hand-crafted	15	13,14,15	58	29	0	0	0.0	0.5517241379310345	0.5517241379310345	oat	46
True	qwen3.5-9b	stepfinder.s42	ww	hand-crafted	13	13,14,15	58	29	0	0	0.1724137931034483	0.41379310344827586	0.41379310344827586	stepfinder	42
True	qwen3.5-9b	stepfinder.s42	ww	hand-crafted	14	13,14,15	58	29	0	0	0.1724137931034483	0.3103448275862069	0.3103448275862069	stepfinder	42
True	qwen3.5-9b	stepfinder.s42	ww	hand-crafted	15	13,14,15	58	29	0	0	0.06896551724137931	0.2413793103448276	0.2413793103448276	stepfinder	42
True	qwen3.5-9b	stepfinder.s43	ww	hand-crafted	13	13,14,15	58	29	0	0	0.13793103448275862	0.3793103448275862	0.3793103448275862	stepfinder	43
True	qwen3.5-9b	stepfinder.s43	ww	hand-crafted	14	13,14,15	58	29	0	0	0.13793103448275862	0.3793103448275862	0.3793103448275862	stepfinder	43
True	qwen3.5-9b	stepfinder.s43	ww	hand-crafted	15	13,14,15	58	29	0	0	0.034482758620689655	0.3103448275862069	0.3103448275862069	stepfinder	43
True	qwen3.5-9b	stepfinder.s44	ww	hand-crafted	13	13,14,15	58	29	0	0	0.1724137931034483	0.4827586206896552	0.4827586206896552	stepfinder	44
True	qwen3.5-9b	stepfinder.s44	ww	hand-crafted	14	13,14,15	58	29	0	0	0.2413793103448276	0.4827586206896552	0.4827586206896552	stepfinder	44
True	qwen3.5-9b	stepfinder.s44	ww	hand-crafted	15	13,14,15	58	29	0	0	0.1724137931034483	0.41379310344827586	0.41379310344827586	stepfinder	44
True	qwen3.5-9b	stepfinder.s45	ww	hand-crafted	13	13,14,15	58	29	0	0	0.034482758620689655	0.3103448275862069	0.3103448275862069	stepfinder	45
True	qwen3.5-9b	stepfinder.s45	ww	hand-crafted	14	13,14,15	58	29	0	0	0.06896551724137931	0.3793103448275862	0.3793103448275862	stepfinder	45
True	qwen3.5-9b	stepfinder.s45	ww	hand-crafted	15	13,14,15	58	29	0	0	0.06896551724137931	0.3103448275862069	0.3103448275862069	stepfinder	45
True	qwen3.5-9b	stepfinder.s46	ww	hand-crafted	13	13,14,15	58	29	0	0	0.1724137931034483	0.41379310344827586	0.41379310344827586	stepfinder	46
True	qwen3.5-9b	stepfinder.s46	ww	hand-crafted	14	13,14,15	58	29	0	0	0.20689655172413793	0.41379310344827586	0.41379310344827586	stepfinder	46
True	qwen3.5-9b	stepfinder.s46	ww	hand-crafted	15	13,14,15	58	29	0	0	0.06896551724137931	0.3103448275862069	0.3103448275862069	stepfinder	46
True	deepseek-8b	oat.s42	ww	hand-crafted	13	13,14,15	58	29	0	0	0.3103448275862069	0.6551724137931034	0.6551724137931034	oat	42
True	deepseek-8b	oat.s42	ww	hand-crafted	14	13,14,15	58	29	0	0	0.1724137931034483	0.5517241379310345	0.5517241379310345	oat	42
True	deepseek-8b	oat.s42	ww	hand-crafted	15	13,14,15	58	29	0	0	0.06896551724137931	0.5172413793103449	0.5172413793103449	oat	42
True	deepseek-8b	oat.s43	ww	hand-crafted	13	13,14,15	58	29	0	0	0.27586206896551724	0.6551724137931034	0.6551724137931034	oat	43
True	deepseek-8b	oat.s43	ww	hand-crafted	14	13,14,15	58	29	0	0	0.13793103448275862	0.5172413793103449	0.5172413793103449	oat	43
True	deepseek-8b	oat.s43	ww	hand-crafted	15	13,14,15	58	29	0	0	0.034482758620689655	0.5172413793103449	0.5172413793103449	oat	43
True	deepseek-8b	oat.s44	ww	hand-crafted	13	13,14,15	58	29	0	0	0.3103448275862069	0.6206896551724138	0.6206896551724138	oat	44
True	deepseek-8b	oat.s44	ww	hand-crafted	14	13,14,15	58	29	0	0	0.1724137931034483	0.4827586206896552	0.4827586206896552	oat	44
True	deepseek-8b	oat.s44	ww	hand-crafted	15	13,14,15	58	29	0	0	0.06896551724137931	0.4827586206896552	0.4827586206896552	oat	44
True	deepseek-8b	oat.s45	ww	hand-crafted	13	13,14,15	58	29	0	0	0.27586206896551724	0.7241379310344828	0.7241379310344828	oat	45
True	deepseek-8b	oat.s45	ww	hand-crafted	14	13,14,15	58	29	0	0	0.13793103448275862	0.5862068965517241	0.5862068965517241	oat	45
True	deepseek-8b	oat.s45	ww	hand-crafted	15	13,14,15	58	29	0	0	0.06896551724137931	0.5517241379310345	0.5517241379310345	oat	45
True	deepseek-8b	oat.s46	ww	hand-crafted	13	13,14,15	58	29	0	0	0.3103448275862069	0.6551724137931034	0.6551724137931034	oat	46
True	deepseek-8b	oat.s46	ww	hand-crafted	14	13,14,15	58	29	0	0	0.13793103448275862	0.5172413793103449	0.5172413793103449	oat	46
True	deepseek-8b	oat.s46	ww	hand-crafted	15	13,14,15	58	29	0	0	0.06896551724137931	0.4482758620689655	0.4482758620689655	oat	46
True	deepseek-8b	stepfinder.s42	ww	hand-crafted	13	13,14,15	58	29	0	0	0.13793103448275862	0.41379310344827586	0.41379310344827586	stepfinder	42
True	deepseek-8b	stepfinder.s42	ww	hand-crafted	14	13,14,15	58	29	0	0	0.13793103448275862	0.3793103448275862	0.3793103448275862	stepfinder	42
True	deepseek-8b	stepfinder.s42	ww	hand-crafted	15	13,14,15	58	29	0	0	0.06896551724137931	0.3448275862068966	0.3448275862068966	stepfinder	42
True	deepseek-8b	stepfinder.s43	ww	hand-crafted	13	13,14,15	58	29	0	0	0.0	0.27586206896551724	0.27586206896551724	stepfinder	43
True	deepseek-8b	stepfinder.s43	ww	hand-crafted	14	13,14,15	58	29	0	0	0.034482758620689655	0.3793103448275862	0.3793103448275862	stepfinder	43
True	deepseek-8b	stepfinder.s43	ww	hand-crafted	15	13,14,15	58	29	0	0	0.06896551724137931	0.20689655172413793	0.20689655172413793	stepfinder	43
True	deepseek-8b	stepfinder.s44	ww	hand-crafted	13	13,14,15	58	29	0	0	0.06896551724137931	0.3793103448275862	0.3793103448275862	stepfinder	44
True	deepseek-8b	stepfinder.s44	ww	hand-crafted	14	13,14,15	58	29	0	0	0.10344827586206896	0.3793103448275862	0.3793103448275862	stepfinder	44
True	deepseek-8b	stepfinder.s44	ww	hand-crafted	15	13,14,15	58	29	0	0	0.034482758620689655	0.3448275862068966	0.3448275862068966	stepfinder	44
True	deepseek-8b	stepfinder.s45	ww	hand-crafted	13	13,14,15	58	29	0	0	0.13793103448275862	0.5172413793103449	0.5172413793103449	stepfinder	45
True	deepseek-8b	stepfinder.s45	ww	hand-crafted	14	13,14,15	58	29	0	0	0.20689655172413793	0.5172413793103449	0.5172413793103449	stepfinder	45
True	deepseek-8b	stepfinder.s45	ww	hand-crafted	15	13,14,15	58	29	0	0	0.06896551724137931	0.41379310344827586	0.41379310344827586	stepfinder	45
True	deepseek-8b	stepfinder.s46	ww	hand-crafted	13	13,14,15	58	29	0	0	0.10344827586206896	0.5172413793103449	0.5172413793103449	stepfinder	46
True	deepseek-8b	stepfinder.s46	ww	hand-crafted	14	13,14,15	58	29	0	0	0.20689655172413793	0.5172413793103449	0.5172413793103449	stepfinder	46
True	deepseek-8b	stepfinder.s46	ww	hand-crafted	15	13,14,15	58	29	0	0	0.10344827586206896	0.4482758620689655	0.4482758620689655	stepfinder	46
True	qwen3-embedding-0.6b	stepfinder.s42	ww	hand-crafted	13	13,14,15	58	29	0	0	0.1724137931034483	0.5862068965517241	0.5862068965517241	stepfinder	42
True	qwen3-embedding-0.6b	stepfinder.s42	ww	hand-crafted	14	13,14,15	58	29	0	0	0.034482758620689655	0.3793103448275862	0.3793103448275862	stepfinder	42
True	qwen3-embedding-0.6b	stepfinder.s42	ww	hand-crafted	15	13,14,15	58	29	0	0	0.10344827586206896	0.3103448275862069	0.3103448275862069	stepfinder	42
